year,territory_raw,territory_level,metric,value
2013,Силистра,district,rural,223.0
2013,Сливен,district,total,639.0
2013,Сливен,district,urban,486.0
2013,Сливен,district,rural,153.0
2013,Смолян,district,total,273.0
2013,Смолян,district,urban,175.0
2013,Смолян,district,rural,98.0
2013,София (столица),district,total,6490.0
2013,София (столица),district,urban,6290.0
2013,София (столица),district,rural,200.0
2013,София,district,total,703.0
2013,София,district,urban,479.0
2013,София,district,rural,224.0
2013,Стара Загора,district,total,1028.0
2013,Стара Загора,district,urban,881.0
2013,Стара Загора,district,rural,147.0
2013,Търговище,district,total,428.0
2013,Търговище,district,urban,235.0
2013,Търговище,district,rural,193.0
2013,Хасково,district,total,796.0
2013,Хасково,district,urban,633.0
2013,Хасково,district,rural,163.0
2013,Шумен,district,total,691.0
2013,Шумен,district,urban,437.0
2013,Шумен,district,rural,254.0
2013,Ямбол,district,total,392.0
2013,Ямбол,district,urban,326.0
2013,Ямбол,district,rural,66.0
2014,България,country,total,27812.0
2014,България,country,urban,22376.0
2014,България,country,rural,5436.0
2014,Благоевград,district,total,1712.0
2014,Благоевград,district,urban,1077.0
2014,Благоевград,district,rural,635.0
2014,Бургас,district,total,1927.0
2014,Бургас,district,urban,1438.0
2014,Бургас,district,rural,489.0
2014,Варна,district,total,1924.0
2014,Варна,district,urban,1778.0
2014,Варна,district,rural,146.0
2014,Велико Търново,district,total,749.0
2014,Велико Търново,district,urban,648.0
2014,Велико Търново,district,rural,101.0
2014,Видин,district,total,162.0
2014,Видин,district,urban,143.0
2014,Видин,district,rural,19.0
2014,Враца,district,total,406.0
2014,Враца,district,urban,301.0
2014,Враца,district,rural,105.0
2014,Габрово,district,total,229.0
2014,Габрово,district,urban,197.0
2014,Габрово,district,rural,32.0
2014,Добрич,district,total,565.0
2014,Добрич,district,urban,429.0
2014,Добрич,district,rural,136.0
2014,Кърджали,district,total,784.0
2014,Кърджали,district,urban,345.0
2014,Кърджали,district,rural,439.0
2014,Кюстендил,district,total,394.0
2014,Кюстендил,district,urban,318.0
2014,Кюстендил,district,rural,76.0
2014,Ловеч,district,total,253.0
2014,Ловеч,district,urban,181.0
2014,Ловеч,district,rural,72.0
2014,Монтана,district,total,335.0
2014,Монтана,district,urban,279.0
2014,Монтана,district,rural,56.0
2014,Пазарджик,district,total,834.0
2014,Пазарджик,district,urban,553.0
2014,Пазарджик,district,rural,281.0
2014,Перник,district,total,399.0
2014,Перник,district,urban,338.0
2014,Перник,district,rural,61.0
2014,Плевен,district,total,713.0
2014,Плевен,district,urban,579.0
2014,Плевен,district,rural,134.0
2014,Пловдив,district,total,2895.0
2014,Пловдив,district,urban,2384.0
2014,Пловдив,district,rural,511.0
2014,Разград,district,total,519.0
2014,Разград,district,urban,221.0
2014,Разград,district,rural,298.0
2014,Русе,district,total,813.0
2014,Русе,district,urban,693.0
2014,Русе,district,rural,120.0
2014,Силистра,district,total,430.0
2014,Силистра,district,urban,200.0
2014,Силистра,district,rural,230.0
2014,Сливен,district,total,645.0
2014,Сливен,district,urban,504.0
2014,Сливен,district,rural,141.0
2014,Смолян,district,total,250.0
2014,Смолян,district,urban,143.0
2014,Смолян,district,rural,107.0
2014,София (столица),district,total,6876.0
2014,София (столица),district,urban,6662.0
2014,София (столица),district,rural,214.0
2014,София,district,total,758.0
2014,София,district,urban,526.0
2014,София,district,rural,232.0
2014,Стара Загора,district,total,994.0
2014,Стара Загора,district,urban,863.0
2014,Стара Загора,district,rural,131.0
2014,Търговище,district,total,415.0
2014,Търговище,district,urban,219.0
2014,Търговище,district,rural,196.0
2014,Хасково,district,total,750.0
2014,Хасково,district,urban,588.0
2014,Хасково,district,rural,162.0
2014,Шумен,district,total,684.0
2014,Шумен,district,urban,443.0
2014,Шумен,district,rural,241.0
2014,Ямбол,district,total,397.0
2014,Ямбол,district,urban,326.0
2014,Ямбол,district,rural,71.0
2015,България,country,total,27301.0
2015,България,country,urban,21708.0
2015,България,country,rural,5593.0
2015,Благоевград,district,total,1729.0
2015,Благоевград,district,urban,1081.0
2015,Благоевград,district,rural,648.0
2015,Бургас,district,total,1974.0
2015,Бургас,district,urban,1441.0
2015,Бургас,district,rural,533.0
2015,Варна,district,total,1853.0
2015,Варна,district,urban,1702.0
2015,Варна,district,rural,151.0
2015,Велико Търново,district,total,686.0
2015,Велико Търново,district,urban,586.0
2015,Велико Търново,district,rural,100.0
2015,Видин,district,total,129.0
2015,Видин,district,urban,111.0
2015,Видин,district,rural,18.0
2015,Враца,district,total,374.0
2015,Враца,district,urban,270.0
2015,Враца,district,rural,104.0
2015,Габрово,district,total,245.0
2015,Габрово,district,urban,213.0
2015,Габрово,district,rural,32.0
2015,Добрич,district,total,548.0
2015,Добрич,district,urban,417.0
2015,Добрич,district,rural,131.0
2015,Кърджали,district,total,828.0
2015,Кърджали,district,urban,347.0
2015,Кърджали,district,rural,481.0
2015,Кюстендил,district,total,330.0
2015,Кюстендил,district,urban,263.0
2015,Кюстендил,district,rural,67.0
2015,Ловеч,district,total,296.0
2015,Ловеч,district,urban,194.0
2015,Ловеч,district,rural,102.0
2015,Монтана,district,total,303.0
2015,Монтана,district,urban,248.0
2015,Монтана,district,rural,55.0
2015,Пазарджик,district,total,765.0
2015,Пазарджик,district,urban,504.0
2015,Пазарджик,district,rural,261.0
2015,Перник,district,total,361.0
2015,Перник,district,urban,311.0
2015,Перник,district,rural,50.0
2015,Плевен,district,total,698.0
2015,Плевен,district,urban,572.0
2015,Плевен,district,rural,126.0
2015,Пловдив,district,total,2946.0
2015,Пловдив,district,urban,2447.0
2015,Пловдив,district,rural,499.0
2015,Разград,district,total,527.0
2015,Разград,district,urban,253.0
2015,Разград,district,rural,274.0
2015,Русе,district,total,717.0
2015,Русе,district,urban,613.0
2015,Русе,district,rural,104.0
2015,Силистра,district,total,427.0
2015,Силистра,district,urban,158.0
2015,Силистра,district,rural,269.0
2015,Сливен,district,total,680.0
2015,Сливен,district,urban,494.0
2015,Сливен,district,rural,186.0
2015,Смолян,district,total,292.0
2015,Смолян,district,urban,168.0
2015,Смолян,district,rural,124.0
2015,София (столица),district,total,6621.0
2015,София (столица),district,urban,6432.0
2015,София (столица),district,rural,189.0
2015,София,district,total,693.0
2015,София,district,urban,481.0
2015,София,district,rural,212.0
2015,Стара Загора,district,total,1021.0
2015,Стара Загора,district,urban,868.0
2015,Стара Загора,district,rural,153.0
2015,Търговище,district,total,465.0
2015,Търговище,district,urban,246.0
2015,Търговище,district,rural,219.0
2015,Хасково,district,total,751.0
2015,Хасково,district,urban,557.0
2015,Хасково,district,rural,194.0
2015,Шумен,district,total,658.0
2015,Шумен,district,urban,411.0
2015,Шумен,district,rural,247.0
2015,Ямбол,district,total,384.0
2015,Ямбол,district,urban,320.0
2015,Ямбол,district,rural,64.0
2016,България,country,total,26893.0
2016,България,country,urban,21354.0
2016,България,country,rural,5539.0
2016,Благоевград,district,total,1592.0
2016,Благоевград,district,urban,1026.0
2016,Благоевград,district,rural,566.0
2016,Бургас,district,total,1865.0
