dataset,year,territory_raw,territory_level,oblast,municipality,metric,value,source_file
marriages_by_residence,2010,Ловеч,oblast,Ловеч,,rural,88.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2011,Ловеч,oblast,Ловеч,,total,278.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2011,Ловеч,oblast,Ловеч,,urban,191.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2011,Ловеч,oblast,Ловеч,,rural,87.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2012,Ловеч,oblast,Ловеч,,total,217.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2012,Ловеч,oblast,Ловеч,,urban,142.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2012,Ловеч,oblast,Ловеч,,rural,75.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2013,Ловеч,oblast,Ловеч,,total,247.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2013,Ловеч,oblast,Ловеч,,urban,165.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2013,Ловеч,oblast,Ловеч,,rural,82.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2014,Ловеч,oblast,Ловеч,,total,287.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2014,Ловеч,oblast,Ловеч,,urban,191.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2014,Ловеч,oblast,Ловеч,,rural,96.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2015,Ловеч,oblast,Ловеч,,total,344.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2015,Ловеч,oblast,Ловеч,,urban,223.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2015,Ловеч,oblast,Ловеч,,rural,121.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2016,Ловеч,oblast,Ловеч,,total,331.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2016,Ловеч,oblast,Ловеч,,urban,223.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2016,Ловеч,oblast,Ловеч,,rural,108.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2017,Ловеч,oblast,Ловеч,,total,399.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2017,Ловеч,oblast,Ловеч,,urban,261.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2017,Ловеч,oblast,Ловеч,,rural,138.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2018,Ловеч,oblast,Ловеч,,total,332.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2018,Ловеч,oblast,Ловеч,,urban,211.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2018,Ловеч,oblast,Ловеч,,rural,121.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2019,Ловеч,oblast,Ловеч,,total,390.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2019,Ловеч,oblast,Ловеч,,urban,248.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2019,Ловеч,oblast,Ловеч,,rural,142.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2020,Ловеч,oblast,Ловеч,,total,273.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2020,Ловеч,oblast,Ловеч,,urban,175.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2020,Ловеч,oblast,Ловеч,,rural,98.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2021,Ловеч,oblast,Ловеч,,total,351.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2021,Ловеч,oblast,Ловеч,,urban,218.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2021,Ловеч,oblast,Ловеч,,rural,133.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2022,Ловеч,oblast,Ловеч,,total,318.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2022,Ловеч,oblast,Ловеч,,urban,202.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2022,Ловеч,oblast,Ловеч,,rural,116.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2023,Ловеч,oblast,Ловеч,,total,286.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2023,Ловеч,oblast,Ловеч,,urban,200.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2023,Ловеч,oblast,Ловеч,,rural,86.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2024,Ловеч,oblast,Ловеч,,total,278.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2024,Ловеч,oblast,Ловеч,,urban,173.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2024,Ловеч,oblast,Ловеч,,rural,105.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2025,Ловеч,oblast,Ловеч,,total,287.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2025,Ловеч,oblast,Ловеч,,urban,167.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2025,Ловеч,oblast,Ловеч,,rural,120.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2010,Монтана,oblast,Монтана,,total,348.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2010,Монтана,oblast,Монтана,,urban,288.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2010,Монтана,oblast,Монтана,,rural,60.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2011,Монтана,oblast,Монтана,,total,280.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2011,Монтана,oblast,Монтана,,urban,214.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2011,Монтана,oblast,Монтана,,rural,66.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2012,Монтана,oblast,Монтана,,total,278.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2012,Монтана,oblast,Монтана,,urban,212.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2012,Монтана,oblast,Монтана,,rural,66.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2013,Монтана,oblast,Монтана,,total,280.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2013,Монтана,oblast,Монтана,,urban,216.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2013,Монтана,oblast,Монтана,,rural,64.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2014,Монтана,oblast,Монтана,,total,444.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2014,Монтана,oblast,Монтана,,urban,368.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2014,Монтана,oblast,Монтана,,rural,76.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2015,Монтана,oblast,Монтана,,total,507.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2015,Монтана,oblast,Монтана,,urban,409.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2015,Монтана,oblast,Монтана,,rural,98.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2016,Монтана,oblast,Монтана,,total,483.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2016,Монтана,oblast,Монтана,,urban,393.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2016,Монтана,oblast,Монтана,,rural,90.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2017,Монтана,oblast,Монтана,,total,546.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2017,Монтана,oblast,Монтана,,urban,420.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2017,Монтана,oblast,Монтана,,rural,126.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2018,Монтана,oblast,Монтана,,total,574.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2018,Монтана,oblast,Монтана,,urban,418.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2018,Монтана,oblast,Монтана,,rural,156.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2019,Монтана,oblast,Монтана,,total,521.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2019,Монтана,oblast,Монтана,,urban,369.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2019,Монтана,oblast,Монтана,,rural,152.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2020,Монтана,oblast,Монтана,,total,382.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2020,Монтана,oblast,Монтана,,urban,255.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2020,Монтана,oblast,Монтана,,rural,127.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2021,Монтана,oblast,Монтана,,total,497.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2021,Монтана,oblast,Монтана,,urban,332.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2021,Монтана,oblast,Монтана,,rural,165.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2022,Монтана,oblast,Монтана,,total,438.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2022,Монтана,oblast,Монтана,,urban,292.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2022,Монтана,oblast,Монтана,,rural,146.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2023,Монтана,oblast,Монтана,,total,362.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2023,Монтана,oblast,Монтана,,urban,222.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2023,Монтана,oblast,Монтана,,rural,140.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2024,Монтана,oblast,Монтана,,total,313.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2024,Монтана,oblast,Монтана,,urban,216.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2024,Монтана,oblast,Монтана,,rural,97.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2025,Монтана,oblast,Монтана,,total,276.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2025,Монтана,oblast,Монтана,,urban,170.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2025,Монтана,oblast,Монтана,,rural,106.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2010,Пазарджик,oblast,Пазарджик,,total,846.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2010,Пазарджик,oblast,Пазарджик,,urban,568.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2010,Пазарджик,oblast,Пазарджик,,rural,278.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2011,Пазарджик,oblast,Пазарджик,,total,731.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2011,Пазарджик,oblast,Пазарджик,,urban,492.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2011,Пазарджик,oblast,Пазарджик,,rural,239.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2012,Пазарджик,oblast,Пазарджик,,total,706.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2012,Пазарджик,oblast,Пазарджик,,urban,482.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2012,Пазарджик,oblast,Пазарджик,,rural,224.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2013,Пазарджик,oblast,Пазарджик,,total,746.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2013,Пазарджик,oblast,Пазарджик,,urban,517.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2013,Пазарджик,oblast,Пазарджик,,rural,229.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2014,Пазарджик,oblast,Пазарджик,,total,895.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2014,Пазарджик,oblast,Пазарджик,,urban,610.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2014,Пазарджик,oblast,Пазарджик,,rural,285.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2015,Пазарджик,oblast,Пазарджик,,total,1038.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2015,Пазарджик,oblast,Пазарджик,,urban,720.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2015,Пазарджик,oblast,Пазарджик,,rural,318.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2016,Пазарджик,oblast,Пазарджик,,total,1095.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2016,Пазарджик,oblast,Пазарджик,,urban,732.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2016,Пазарджик,oblast,Пазарджик,,rural,363.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2017,Пазарджик,oblast,Пазарджик,,total,1086.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2017,Пазарджик,oblast,Пазарджик,,urban,701.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2017,Пазарджик,oblast,Пазарджик,,rural,385.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2018,Пазарджик,oblast,Пазарджик,,total,1100.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2018,Пазарджик,oblast,Пазарджик,,urban,724.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2018,Пазарджик,oblast,Пазарджик,,rural,376.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2019,Пазарджик,oblast,Пазарджик,,total,1088.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2019,Пазарджик,oblast,Пазарджик,,urban,725.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2019,Пазарджик,oblast,Пазарджик,,rural,363.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2020,Пазарджик,oblast,Пазарджик,,total,845.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2020,Пазарджик,oblast,Пазарджик,,urban,562.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2020,Пазарджик,oblast,Пазарджик,,rural,283.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2021,Пазарджик,oblast,Пазарджик,,total,953.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2021,Пазарджик,oblast,Пазарджик,,urban,624.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2021,Пазарджик,oblast,Пазарджик,,rural,329.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2022,Пазарджик,oblast,Пазарджик,,total,907.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2022,Пазарджик,oblast,Пазарджик,,urban,595.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2022,Пазарджик,oblast,Пазарджик,,rural,312.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2023,Пазарджик,oblast,Пазарджик,,total,684.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2023,Пазарджик,oblast,Пазарджик,,urban,413.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2023,Пазарджик,oblast,Пазарджик,,rural,271.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2024,Пазарджик,oblast,Пазарджик,,total,672.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2024,Пазарджик,oblast,Пазарджик,,urban,384.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2024,Пазарджик,oblast,Пазарджик,,rural,288.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2025,Пазарджик,oblast,Пазарджик,,total,643.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2025,Пазарджик,oblast,Пазарджик,,urban,378.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2025,Пазарджик,oblast,Пазарджик,,rural,265.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2010,Перник,oblast,Перник,,total,331.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2010,Перник,oblast,Перник,,urban,270.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2010,Перник,oblast,Перник,,rural,61.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2011,Перник,oblast,Перник,,total,317.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2011,Перник,oblast,Перник,,urban,259.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2011,Перник,oblast,Перник,,rural,58.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2012,Перник,oblast,Перник,,total,270.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2012,Перник,oblast,Перник,,urban,237.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2012,Перник,oblast,Перник,,rural,33.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2013,Перник,oblast,Перник,,total,292.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2013,Перник,oblast,Перник,,urban,243.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2013,Перник,oblast,Перник,,rural,49.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2014,Перник,oblast,Перник,,total,306.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2014,Перник,oblast,Перник,,urban,249.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2014,Перник,oblast,Перник,,rural,57.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2015,Перник,oblast,Перник,,total,303.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2015,Перник,oblast,Перник,,urban,242.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2015,Перник,oblast,Перник,,rural,61.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2016,Перник,oblast,Перник,,total,296.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2016,Перник,oblast,Перник,,urban,243.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2016,Перник,oblast,Перник,,rural,53.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2017,Перник,oblast,Перник,,total,324.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2017,Перник,oblast,Перник,,urban,271.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2017,Перник,oblast,Перник,,rural,53.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2018,Перник,oblast,Перник,,total,311.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2018,Перник,oblast,Перник,,urban,248.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2018,Перник,oblast,Перник,,rural,63.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2019,Перник,oblast,Перник,,total,353.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2019,Перник,oblast,Перник,,urban,285.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2019,Перник,oblast,Перник,,rural,68.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2020,Перник,oblast,Перник,,total,284.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2020,Перник,oblast,Перник,,urban,234.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2020,Перник,oblast,Перник,,rural,50.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2021,Перник,oblast,Перник,,total,290.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2021,Перник,oblast,Перник,,urban,227.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2021,Перник,oblast,Перник,,rural,63.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2022,Перник,oblast,Перник,,total,291.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2022,Перник,oblast,Перник,,urban,240.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2022,Перник,oblast,Перник,,rural,51.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2023,Перник,oblast,Перник,,total,262.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2023,Перник,oblast,Перник,,urban,211.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2023,Перник,oblast,Перник,,rural,51.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2024,Перник,oblast,Перник,,total,274.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2024,Перник,oblast,Перник,,urban,220.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2024,Перник,oblast,Перник,,rural,54.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2025,Перник,oblast,Перник,,total,290.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2025,Перник,oblast,Перник,,urban,243.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2025,Перник,oblast,Перник,,rural,47.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2010,Плевен,oblast,Плевен,,total,684.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2010,Плевен,oblast,Плевен,,urban,548.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2010,Плевен,oblast,Плевен,,rural,136.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2011,Плевен,oblast,Плевен,,total,585.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2011,Плевен,oblast,Плевен,,urban,481.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2011,Плевен,oblast,Плевен,,rural,104.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2012,Плевен,oblast,Плевен,,total,527.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2012,Плевен,oblast,Плевен,,urban,411.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2012,Плевен,oblast,Плевен,,rural,116.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2013,Плевен,oblast,Плевен,,total,544.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2013,Плевен,oblast,Плевен,,urban,408.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2013,Плевен,oblast,Плевен,,rural,136.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2014,Плевен,oblast,Плевен,,total,616.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2014,Плевен,oblast,Плевен,,urban,459.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2014,Плевен,oblast,Плевен,,rural,157.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2015,Плевен,oblast,Плевен,,total,796.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2015,Плевен,oblast,Плевен,,urban,537.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2015,Плевен,oblast,Плевен,,rural,259.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2016,Плевен,oblast,Плевен,,total,703.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2016,Плевен,oblast,Плевен,,urban,512.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2016,Плевен,oblast,Плевен,,rural,191.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2017,Плевен,oblast,Плевен,,total,796.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2017,Плевен,oblast,Плевен,,urban,574.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2017,Плевен,oblast,Плевен,,rural,222.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2018,Плевен,oblast,Плевен,,total,879.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2018,Плевен,oblast,Плевен,,urban,571.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2018,Плевен,oblast,Плевен,,rural,308.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2019,Плевен,oblast,Плевен,,total,863.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2019,Плевен,oblast,Плевен,,urban,574.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2019,Плевен,oblast,Плевен,,rural,289.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2020,Плевен,oblast,Плевен,,total,641.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2020,Плевен,oblast,Плевен,,urban,427.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2020,Плевен,oblast,Плевен,,rural,214.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2021,Плевен,oblast,Плевен,,total,804.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2021,Плевен,oblast,Плевен,,urban,523.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2021,Плевен,oblast,Плевен,,rural,281.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2022,Плевен,oblast,Плевен,,total,794.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2022,Плевен,oblast,Плевен,,urban,485.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2022,Плевен,oblast,Плевен,,rural,309.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2023,Плевен,oblast,Плевен,,total,559.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2023,Плевен,oblast,Плевен,,urban,381.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2023,Плевен,oblast,Плевен,,rural,178.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2024,Плевен,oblast,Плевен,,total,550.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2024,Плевен,oblast,Плевен,,urban,358.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2024,Плевен,oblast,Плевен,,rural,192.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2025,Плевен,oblast,Плевен,,total,500.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2025,Плевен,oblast,Плевен,,urban,335.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2025,Плевен,oblast,Плевен,,rural,165.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2010,Пловдив,oblast,Пловдив,,total,2483.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2010,Пловдив,oblast,Пловдив,,urban,2034.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2010,Пловдив,oblast,Пловдив,,rural,449.0,Pop_4.1.1._Marriages_DR.xlsx
marriages_by_residence,2011,Пловдив,oblast,Пловдив,,total,1977.0,Pop_4.1.1._Marriages_DR.xlsx
