dataset,year,residence_group,female_age_group,male_age_group,value,source_file,sheet_name
divorces_age_matrix,2012,В селата,30 - 34,60 +,1.0,Pop_4.2.2._Divorces_DR.xlsx,2012
divorces_age_matrix,2012,В селата,35 - 39,total,340.0,Pop_4.2.2._Divorces_DR.xlsx,2012
divorces_age_matrix,2012,В селата,35 - 39,20 - 24,2.0,Pop_4.2.2._Divorces_DR.xlsx,2012
divorces_age_matrix,2012,В селата,35 - 39,30 - 34,25.0,Pop_4.2.2._Divorces_DR.xlsx,2012
divorces_age_matrix,2012,В селата,35 - 39,35 - 39,111.0,Pop_4.2.2._Divorces_DR.xlsx,2012
divorces_age_matrix,2012,В селата,35 - 39,40 - 49,183.0,Pop_4.2.2._Divorces_DR.xlsx,2012
divorces_age_matrix,2012,В селата,35 - 39,50 - 59,18.0,Pop_4.2.2._Divorces_DR.xlsx,2012
divorces_age_matrix,2012,В селата,35 - 39,60 +,1.0,Pop_4.2.2._Divorces_DR.xlsx,2012
divorces_age_matrix,2012,В селата,40 - 49,total,489.0,Pop_4.2.2._Divorces_DR.xlsx,2012
divorces_age_matrix,2012,В селата,40 - 49,30 - 34,5.0,Pop_4.2.2._Divorces_DR.xlsx,2012
divorces_age_matrix,2012,В селата,40 - 49,35 - 39,15.0,Pop_4.2.2._Divorces_DR.xlsx,2012
divorces_age_matrix,2012,В селата,40 - 49,40 - 49,312.0,Pop_4.2.2._Divorces_DR.xlsx,2012
divorces_age_matrix,2012,В селата,40 - 49,50 - 59,145.0,Pop_4.2.2._Divorces_DR.xlsx,2012
divorces_age_matrix,2012,В селата,40 - 49,60 +,12.0,Pop_4.2.2._Divorces_DR.xlsx,2012
divorces_age_matrix,2012,В селата,50 - 59,total,196.0,Pop_4.2.2._Divorces_DR.xlsx,2012
divorces_age_matrix,2012,В селата,50 - 59,40 - 49,14.0,Pop_4.2.2._Divorces_DR.xlsx,2012
divorces_age_matrix,2012,В селата,50 - 59,50 - 59,130.0,Pop_4.2.2._Divorces_DR.xlsx,2012
divorces_age_matrix,2012,В селата,50 - 59,60 +,52.0,Pop_4.2.2._Divorces_DR.xlsx,2012
divorces_age_matrix,2012,В селата,60 +,total,66.0,Pop_4.2.2._Divorces_DR.xlsx,2012
divorces_age_matrix,2012,В селата,60 +,50 - 59,11.0,Pop_4.2.2._Divorces_DR.xlsx,2012
divorces_age_matrix,2012,В селата,60 +,60 +,55.0,Pop_4.2.2._Divorces_DR.xlsx,2012
divorces_age_matrix,2013,Общо за страната,Под 20,total,23.0,Pop_4.2.2._Divorces_DR.xlsx,2013
divorces_age_matrix,2013,Общо за страната,Под 20,Под 20,2.0,Pop_4.2.2._Divorces_DR.xlsx,2013
divorces_age_matrix,2013,Общо за страната,Под 20,20 - 24,13.0,Pop_4.2.2._Divorces_DR.xlsx,2013
divorces_age_matrix,2013,Общо за страната,Под 20,25 - 29,4.0,Pop_4.2.2._Divorces_DR.xlsx,2013
divorces_age_matrix,2013,Общо за страната,Под 20,35 - 39,3.0,Pop_4.2.2._Divorces_DR.xlsx,2013
divorces_age_matrix,2013,Общо за страната,Под 20,40 - 49,1.0,Pop_4.2.2._Divorces_DR.xlsx,2013
divorces_age_matrix,2013,Общо за страната,20 - 24,total,416.0,Pop_4.2.2._Divorces_DR.xlsx,2013
divorces_age_matrix,2013,Общо за страната,20 - 24,Под 20,2.0,Pop_4.2.2._Divorces_DR.xlsx,2013
divorces_age_matrix,2013,Общо за страната,20 - 24,20 - 24,69.0,Pop_4.2.2._Divorces_DR.xlsx,2013
divorces_age_matrix,2013,Общо за страната,20 - 24,25 - 29,191.0,Pop_4.2.2._Divorces_DR.xlsx,2013
divorces_age_matrix,2013,Общо за страната,20 - 24,30 - 34,107.0,Pop_4.2.2._Divorces_DR.xlsx,2013
divorces_age_matrix,2013,Общо за страната,20 - 24,35 - 39,38.0,Pop_4.2.2._Divorces_DR.xlsx,2013
divorces_age_matrix,2013,Общо за страната,20 - 24,40 - 49,6.0,Pop_4.2.2._Divorces_DR.xlsx,2013
divorces_age_matrix,2013,Общо за страната,20 - 24,50 - 59,3.0,Pop_4.2.2._Divorces_DR.xlsx,2013
divorces_age_matrix,2013,Общо за страната,25 - 29,total,1486.0,Pop_4.2.2._Divorces_DR.xlsx,2013
divorces_age_matrix,2013,Общо за страната,25 - 29,20 - 24,28.0,Pop_4.2.2._Divorces_DR.xlsx,2013
divorces_age_matrix,2013,Общо за страната,25 - 29,25 - 29,396.0,Pop_4.2.2._Divorces_DR.xlsx,2013
divorces_age_matrix,2013,Общо за страната,25 - 29,30 - 34,641.0,Pop_4.2.2._Divorces_DR.xlsx,2013
divorces_age_matrix,2013,Общо за страната,25 - 29,35 - 39,325.0,Pop_4.2.2._Divorces_DR.xlsx,2013
divorces_age_matrix,2013,Общо за страната,25 - 29,40 - 49,91.0,Pop_4.2.2._Divorces_DR.xlsx,2013
divorces_age_matrix,2013,Общо за страната,25 - 29,50 - 59,3.0,Pop_4.2.2._Divorces_DR.xlsx,2013
divorces_age_matrix,2013,Общо за страната,25 - 29,60 +,2.0,Pop_4.2.2._Divorces_DR.xlsx,2013
divorces_age_matrix,2013,Общо за страната,30 - 34,total,2100.0,Pop_4.2.2._Divorces_DR.xlsx,2013
divorces_age_matrix,2013,Общо за страната,30 - 34,20 - 24,5.0,Pop_4.2.2._Divorces_DR.xlsx,2013
divorces_age_matrix,2013,Общо за страната,30 - 34,25 - 29,103.0,Pop_4.2.2._Divorces_DR.xlsx,2013
divorces_age_matrix,2013,Общо за страната,30 - 34,30 - 34,674.0,Pop_4.2.2._Divorces_DR.xlsx,2013
divorces_age_matrix,2013,Общо за страната,30 - 34,35 - 39,941.0,Pop_4.2.2._Divorces_DR.xlsx,2013
divorces_age_matrix,2013,Общо за страната,30 - 34,40 - 49,353.0,Pop_4.2.2._Divorces_DR.xlsx,2013
divorces_age_matrix,2013,Общо за страната,30 - 34,50 - 59,20.0,Pop_4.2.2._Divorces_DR.xlsx,2013
divorces_age_matrix,2013,Общо за страната,30 - 34,60 +,4.0,Pop_4.2.2._Divorces_DR.xlsx,2013
divorces_age_matrix,2013,Общо за страната,35 - 39,total,2396.0,Pop_4.2.2._Divorces_DR.xlsx,2013
divorces_age_matrix,2013,Общо за страната,35 - 39,20 - 24,1.0,Pop_4.2.2._Divorces_DR.xlsx,2013
divorces_age_matrix,2013,Общо за страната,35 - 39,25 - 29,17.0,Pop_4.2.2._Divorces_DR.xlsx,2013
divorces_age_matrix,2013,Общо за страната,35 - 39,30 - 34,137.0,Pop_4.2.2._Divorces_DR.xlsx,2013
divorces_age_matrix,2013,Общо за страната,35 - 39,35 - 39,857.0,Pop_4.2.2._Divorces_DR.xlsx,2013
divorces_age_matrix,2013,Общо за страната,35 - 39,40 - 49,1289.0,Pop_4.2.2._Divorces_DR.xlsx,2013
divorces_age_matrix,2013,Общо за страната,35 - 39,50 - 59,86.0,Pop_4.2.2._Divorces_DR.xlsx,2013
divorces_age_matrix,2013,Общо за страната,35 - 39,60 +,9.0,Pop_4.2.2._Divorces_DR.xlsx,2013
divorces_age_matrix,2013,Общо за страната,40 - 49,total,3015.0,Pop_4.2.2._Divorces_DR.xlsx,2013
divorces_age_matrix,2013,Общо за страната,40 - 49,20 - 24,1.0,Pop_4.2.2._Divorces_DR.xlsx,2013
divorces_age_matrix,2013,Общо за страната,40 - 49,25 - 29,5.0,Pop_4.2.2._Divorces_DR.xlsx,2013
divorces_age_matrix,2013,Общо за страната,40 - 49,30 - 34,27.0,Pop_4.2.2._Divorces_DR.xlsx,2013
divorces_age_matrix,2013,Общо за страната,40 - 49,35 - 39,156.0,Pop_4.2.2._Divorces_DR.xlsx,2013
divorces_age_matrix,2013,Общо за страната,40 - 49,40 - 49,1972.0,Pop_4.2.2._Divorces_DR.xlsx,2013
divorces_age_matrix,2013,Общо за страната,40 - 49,50 - 59,797.0,Pop_4.2.2._Divorces_DR.xlsx,2013
divorces_age_matrix,2013,Общо за страната,40 - 49,60 +,57.0,Pop_4.2.2._Divorces_DR.xlsx,2013
divorces_age_matrix,2013,Общо за страната,50 - 59,total,1149.0,Pop_4.2.2._Divorces_DR.xlsx,2013
divorces_age_matrix,2013,Общо за страната,50 - 59,25 - 29,1.0,Pop_4.2.2._Divorces_DR.xlsx,2013
divorces_age_matrix,2013,Общо за страната,50 - 59,30 - 34,3.0,Pop_4.2.2._Divorces_DR.xlsx,2013
divorces_age_matrix,2013,Общо за страната,50 - 59,35 - 39,9.0,Pop_4.2.2._Divorces_DR.xlsx,2013
divorces_age_matrix,2013,Общо за страната,50 - 59,40 - 49,84.0,Pop_4.2.2._Divorces_DR.xlsx,2013
divorces_age_matrix,2013,Общо за страната,50 - 59,50 - 59,799.0,Pop_4.2.2._Divorces_DR.xlsx,2013
divorces_age_matrix,2013,Общо за страната,50 - 59,60 +,253.0,Pop_4.2.2._Divorces_DR.xlsx,2013
divorces_age_matrix,2013,Общо за страната,60 +,total,323.0,Pop_4.2.2._Divorces_DR.xlsx,2013
divorces_age_matrix,2013,Общо за страната,60 +,40 - 49,3.0,Pop_4.2.2._Divorces_DR.xlsx,2013
divorces_age_matrix,2013,Общо за страната,60 +,50 - 59,36.0,Pop_4.2.2._Divorces_DR.xlsx,2013
divorces_age_matrix,2013,Общо за страната,60 +,60 +,284.0,Pop_4.2.2._Divorces_DR.xlsx,2013
divorces_age_matrix,2013,В градовете,Под 20,total,14.0,Pop_4.2.2._Divorces_DR.xlsx,2013
divorces_age_matrix,2013,В градовете,Под 20,Под 20,1.0,Pop_4.2.2._Divorces_DR.xlsx,2013
divorces_age_matrix,2013,В градовете,Под 20,20 - 24,5.0,Pop_4.2.2._Divorces_DR.xlsx,2013
divorces_age_matrix,2013,В градовете,Под 20,25 - 29,4.0,Pop_4.2.2._Divorces_DR.xlsx,2013
divorces_age_matrix,2013,В градовете,Под 20,35 - 39,3.0,Pop_4.2.2._Divorces_DR.xlsx,2013
divorces_age_matrix,2013,В градовете,Под 20,40 - 49,1.0,Pop_4.2.2._Divorces_DR.xlsx,2013
divorces_age_matrix,2013,В градовете,20 - 24,total,307.0,Pop_4.2.2._Divorces_DR.xlsx,2013
divorces_age_matrix,2013,В градовете,20 - 24,Под 20,1.0,Pop_4.2.2._Divorces_DR.xlsx,2013
divorces_age_matrix,2013,В градовете,20 - 24,20 - 24,46.0,Pop_4.2.2._Divorces_DR.xlsx,2013
divorces_age_matrix,2013,В градовете,20 - 24,25 - 29,135.0,Pop_4.2.2._Divorces_DR.xlsx,2013
divorces_age_matrix,2013,В градовете,20 - 24,30 - 34,88.0,Pop_4.2.2._Divorces_DR.xlsx,2013
divorces_age_matrix,2013,В градовете,20 - 24,35 - 39,30.0,Pop_4.2.2._Divorces_DR.xlsx,2013
divorces_age_matrix,2013,В градовете,20 - 24,40 - 49,4.0,Pop_4.2.2._Divorces_DR.xlsx,2013
divorces_age_matrix,2013,В градовете,20 - 24,50 - 59,3.0,Pop_4.2.2._Divorces_DR.xlsx,2013
divorces_age_matrix,2013,В градовете,25 - 29,total,1220.0,Pop_4.2.2._Divorces_DR.xlsx,2013
divorces_age_matrix,2013,В градовете,25 - 29,20 - 24,22.0,Pop_4.2.2._Divorces_DR.xlsx,2013
divorces_age_matrix,2013,В градовете,25 - 29,25 - 29,327.0,Pop_4.2.2._Divorces_DR.xlsx,2013
divorces_age_matrix,2013,В градовете,25 - 29,30 - 34,516.0,Pop_4.2.2._Divorces_DR.xlsx,2013
divorces_age_matrix,2013,В градовете,25 - 29,35 - 39,283.0,Pop_4.2.2._Divorces_DR.xlsx,2013
divorces_age_matrix,2013,В градовете,25 - 29,40 - 49,70.0,Pop_4.2.2._Divorces_DR.xlsx,2013
divorces_age_matrix,2013,В градовете,25 - 29,50 - 59,1.0,Pop_4.2.2._Divorces_DR.xlsx,2013
divorces_age_matrix,2013,В градовете,25 - 29,60 +,1.0,Pop_4.2.2._Divorces_DR.xlsx,2013
divorces_age_matrix,2013,В градовете,30 - 34,total,1773.0,Pop_4.2.2._Divorces_DR.xlsx,2013
divorces_age_matrix,2013,В градовете,30 - 34,20 - 24,4.0,Pop_4.2.2._Divorces_DR.xlsx,2013
divorces_age_matrix,2013,В градовете,30 - 34,25 - 29,80.0,Pop_4.2.2._Divorces_DR.xlsx,2013
divorces_age_matrix,2013,В градовете,30 - 34,30 - 34,575.0,Pop_4.2.2._Divorces_DR.xlsx,2013
divorces_age_matrix,2013,В градовете,30 - 34,35 - 39,796.0,Pop_4.2.2._Divorces_DR.xlsx,2013
divorces_age_matrix,2013,В градовете,30 - 34,40 - 49,296.0,Pop_4.2.2._Divorces_DR.xlsx,2013
divorces_age_matrix,2013,В градовете,30 - 34,50 - 59,18.0,Pop_4.2.2._Divorces_DR.xlsx,2013
divorces_age_matrix,2013,В градовете,30 - 34,60 +,4.0,Pop_4.2.2._Divorces_DR.xlsx,2013
divorces_age_matrix,2013,В градовете,35 - 39,total,2045.0,Pop_4.2.2._Divorces_DR.xlsx,2013
divorces_age_matrix,2013,В градовете,35 - 39,25 - 29,12.0,Pop_4.2.2._Divorces_DR.xlsx,2013
divorces_age_matrix,2013,В градовете,35 - 39,30 - 34,121.0,Pop_4.2.2._Divorces_DR.xlsx,2013
divorces_age_matrix,2013,В градовете,35 - 39,35 - 39,756.0,Pop_4.2.2._Divorces_DR.xlsx,2013
divorces_age_matrix,2013,В градовете,35 - 39,40 - 49,1074.0,Pop_4.2.2._Divorces_DR.xlsx,2013
divorces_age_matrix,2013,В градовете,35 - 39,50 - 59,75.0,Pop_4.2.2._Divorces_DR.xlsx,2013
divorces_age_matrix,2013,В градовете,35 - 39,60 +,7.0,Pop_4.2.2._Divorces_DR.xlsx,2013
divorces_age_matrix,2013,В градовете,40 - 49,total,2533.0,Pop_4.2.2._Divorces_DR.xlsx,2013
divorces_age_matrix,2013,В градовете,40 - 49,20 - 24,1.0,Pop_4.2.2._Divorces_DR.xlsx,2013
divorces_age_matrix,2013,В градовете,40 - 49,25 - 29,4.0,Pop_4.2.2._Divorces_DR.xlsx,2013
divorces_age_matrix,2013,В градовете,40 - 49,30 - 34,24.0,Pop_4.2.2._Divorces_DR.xlsx,2013
divorces_age_matrix,2013,В градовете,40 - 49,35 - 39,142.0,Pop_4.2.2._Divorces_DR.xlsx,2013
divorces_age_matrix,2013,В градовете,40 - 49,40 - 49,1660.0,Pop_4.2.2._Divorces_DR.xlsx,2013
divorces_age_matrix,2013,В градовете,40 - 49,50 - 59,656.0,Pop_4.2.2._Divorces_DR.xlsx,2013
divorces_age_matrix,2013,В градовете,40 - 49,60 +,46.0,Pop_4.2.2._Divorces_DR.xlsx,2013
divorces_age_matrix,2013,В градовете,50 - 59,total,922.0,Pop_4.2.2._Divorces_DR.xlsx,2013
divorces_age_matrix,2013,В градовете,50 - 59,25 - 29,1.0,Pop_4.2.2._Divorces_DR.xlsx,2013
divorces_age_matrix,2013,В градовете,50 - 59,30 - 34,3.0,Pop_4.2.2._Divorces_DR.xlsx,2013
divorces_age_matrix,2013,В градовете,50 - 59,35 - 39,7.0,Pop_4.2.2._Divorces_DR.xlsx,2013
divorces_age_matrix,2013,В градовете,50 - 59,40 - 49,66.0,Pop_4.2.2._Divorces_DR.xlsx,2013
divorces_age_matrix,2013,В градовете,50 - 59,50 - 59,648.0,Pop_4.2.2._Divorces_DR.xlsx,2013
divorces_age_matrix,2013,В градовете,50 - 59,60 +,197.0,Pop_4.2.2._Divorces_DR.xlsx,2013
divorces_age_matrix,2013,В градовете,60 +,total,244.0,Pop_4.2.2._Divorces_DR.xlsx,2013
divorces_age_matrix,2013,В градовете,60 +,40 - 49,2.0,Pop_4.2.2._Divorces_DR.xlsx,2013
divorces_age_matrix,2013,В градовете,60 +,50 - 59,28.0,Pop_4.2.2._Divorces_DR.xlsx,2013
divorces_age_matrix,2013,В градовете,60 +,60 +,214.0,Pop_4.2.2._Divorces_DR.xlsx,2013
divorces_age_matrix,2013,В селата,Под 20,total,9.0,Pop_4.2.2._Divorces_DR.xlsx,2013
divorces_age_matrix,2013,В селата,Под 20,Под 20,1.0,Pop_4.2.2._Divorces_DR.xlsx,2013
divorces_age_matrix,2013,В селата,Под 20,20 - 24,8.0,Pop_4.2.2._Divorces_DR.xlsx,2013
divorces_age_matrix,2013,В селата,20 - 24,total,109.0,Pop_4.2.2._Divorces_DR.xlsx,2013
divorces_age_matrix,2013,В селата,20 - 24,Под 20,1.0,Pop_4.2.2._Divorces_DR.xlsx,2013
divorces_age_matrix,2013,В селата,20 - 24,20 - 24,23.0,Pop_4.2.2._Divorces_DR.xlsx,2013
divorces_age_matrix,2013,В селата,20 - 24,25 - 29,56.0,Pop_4.2.2._Divorces_DR.xlsx,2013
divorces_age_matrix,2013,В селата,20 - 24,30 - 34,19.0,Pop_4.2.2._Divorces_DR.xlsx,2013
divorces_age_matrix,2013,В селата,20 - 24,35 - 39,8.0,Pop_4.2.2._Divorces_DR.xlsx,2013
divorces_age_matrix,2013,В селата,20 - 24,40 - 49,2.0,Pop_4.2.2._Divorces_DR.xlsx,2013
divorces_age_matrix,2013,В селата,25 - 29,total,266.0,Pop_4.2.2._Divorces_DR.xlsx,2013
divorces_age_matrix,2013,В селата,25 - 29,20 - 24,6.0,Pop_4.2.2._Divorces_DR.xlsx,2013
divorces_age_matrix,2013,В селата,25 - 29,25 - 29,69.0,Pop_4.2.2._Divorces_DR.xlsx,2013
divorces_age_matrix,2013,В селата,25 - 29,30 - 34,125.0,Pop_4.2.2._Divorces_DR.xlsx,2013
divorces_age_matrix,2013,В селата,25 - 29,35 - 39,42.0,Pop_4.2.2._Divorces_DR.xlsx,2013
divorces_age_matrix,2013,В селата,25 - 29,40 - 49,21.0,Pop_4.2.2._Divorces_DR.xlsx,2013
divorces_age_matrix,2013,В селата,25 - 29,50 - 59,2.0,Pop_4.2.2._Divorces_DR.xlsx,2013
divorces_age_matrix,2013,В селата,25 - 29,60 +,1.0,Pop_4.2.2._Divorces_DR.xlsx,2013
divorces_age_matrix,2013,В селата,30 - 34,total,327.0,Pop_4.2.2._Divorces_DR.xlsx,2013
divorces_age_matrix,2013,В селата,30 - 34,20 - 24,1.0,Pop_4.2.2._Divorces_DR.xlsx,2013
divorces_age_matrix,2013,В селата,30 - 34,25 - 29,23.0,Pop_4.2.2._Divorces_DR.xlsx,2013
divorces_age_matrix,2013,В селата,30 - 34,30 - 34,99.0,Pop_4.2.2._Divorces_DR.xlsx,2013
divorces_age_matrix,2013,В селата,30 - 34,35 - 39,145.0,Pop_4.2.2._Divorces_DR.xlsx,2013
divorces_age_matrix,2013,В селата,30 - 34,40 - 49,57.0,Pop_4.2.2._Divorces_DR.xlsx,2013
divorces_age_matrix,2013,В селата,30 - 34,50 - 59,2.0,Pop_4.2.2._Divorces_DR.xlsx,2013
divorces_age_matrix,2013,В селата,35 - 39,total,351.0,Pop_4.2.2._Divorces_DR.xlsx,2013
divorces_age_matrix,2013,В селата,35 - 39,20 - 24,1.0,Pop_4.2.2._Divorces_DR.xlsx,2013
divorces_age_matrix,2013,В селата,35 - 39,25 - 29,5.0,Pop_4.2.2._Divorces_DR.xlsx,2013
divorces_age_matrix,2013,В селата,35 - 39,30 - 34,16.0,Pop_4.2.2._Divorces_DR.xlsx,2013
divorces_age_matrix,2013,В селата,35 - 39,35 - 39,101.0,Pop_4.2.2._Divorces_DR.xlsx,2013
divorces_age_matrix,2013,В селата,35 - 39,40 - 49,215.0,Pop_4.2.2._Divorces_DR.xlsx,2013
divorces_age_matrix,2013,В селата,35 - 39,50 - 59,11.0,Pop_4.2.2._Divorces_DR.xlsx,2013
divorces_age_matrix,2013,В селата,35 - 39,60 +,2.0,Pop_4.2.2._Divorces_DR.xlsx,2013
divorces_age_matrix,2013,В селата,40 - 49,total,482.0,Pop_4.2.2._Divorces_DR.xlsx,2013
divorces_age_matrix,2013,В селата,40 - 49,25 - 29,1.0,Pop_4.2.2._Divorces_DR.xlsx,2013
divorces_age_matrix,2013,В селата,40 - 49,30 - 34,3.0,Pop_4.2.2._Divorces_DR.xlsx,2013
divorces_age_matrix,2013,В селата,40 - 49,35 - 39,14.0,Pop_4.2.2._Divorces_DR.xlsx,2013
divorces_age_matrix,2013,В селата,40 - 49,40 - 49,312.0,Pop_4.2.2._Divorces_DR.xlsx,2013
divorces_age_matrix,2013,В селата,40 - 49,50 - 59,141.0,Pop_4.2.2._Divorces_DR.xlsx,2013
divorces_age_matrix,2013,В селата,40 - 49,60 +,11.0,Pop_4.2.2._Divorces_DR.xlsx,2013
divorces_age_matrix,2013,В селата,50 - 59,total,227.0,Pop_4.2.2._Divorces_DR.xlsx,2013
divorces_age_matrix,2013,В селата,50 - 59,35 - 39,2.0,Pop_4.2.2._Divorces_DR.xlsx,2013
divorces_age_matrix,2013,В селата,50 - 59,40 - 49,18.0,Pop_4.2.2._Divorces_DR.xlsx,2013
divorces_age_matrix,2013,В селата,50 - 59,50 - 59,151.0,Pop_4.2.2._Divorces_DR.xlsx,2013
divorces_age_matrix,2013,В селата,50 - 59,60 +,56.0,Pop_4.2.2._Divorces_DR.xlsx,2013
divorces_age_matrix,2013,В селата,60 +,total,79.0,Pop_4.2.2._Divorces_DR.xlsx,2013
divorces_age_matrix,2013,В селата,60 +,40 - 49,1.0,Pop_4.2.2._Divorces_DR.xlsx,2013
divorces_age_matrix,2013,В селата,60 +,50 - 59,8.0,Pop_4.2.2._Divorces_DR.xlsx,2013
divorces_age_matrix,2013,В селата,60 +,60 +,70.0,Pop_4.2.2._Divorces_DR.xlsx,2013
divorces_age_matrix,2014,Общо за страната,Под 20,total,28.0,Pop_4.2.2._Divorces_DR.xlsx,2014
divorces_age_matrix,2014,Общо за страната,Под 20,Под 20,2.0,Pop_4.2.2._Divorces_DR.xlsx,2014
divorces_age_matrix,2014,Общо за страната,Под 20,20 - 24,18.0,Pop_4.2.2._Divorces_DR.xlsx,2014
divorces_age_matrix,2014,Общо за страната,Под 20,25 - 29,7.0,Pop_4.2.2._Divorces_DR.xlsx,2014
divorces_age_matrix,2014,Общо за страната,Под 20,30 - 34,1.0,Pop_4.2.2._Divorces_DR.xlsx,2014
divorces_age_matrix,2014,Общо за страната,20 - 24,total,349.0,Pop_4.2.2._Divorces_DR.xlsx,2014
divorces_age_matrix,2014,Общо за страната,20 - 24,Под 20,1.0,Pop_4.2.2._Divorces_DR.xlsx,2014
divorces_age_matrix,2014,Общо за страната,20 - 24,20 - 24,65.0,Pop_4.2.2._Divorces_DR.xlsx,2014
divorces_age_matrix,2014,Общо за страната,20 - 24,25 - 29,157.0,Pop_4.2.2._Divorces_DR.xlsx,2014
divorces_age_matrix,2014,Общо за страната,20 - 24,30 - 34,87.0,Pop_4.2.2._Divorces_DR.xlsx,2014
divorces_age_matrix,2014,Общо за страната,20 - 24,35 - 39,26.0,Pop_4.2.2._Divorces_DR.xlsx,2014
divorces_age_matrix,2014,Общо за страната,20 - 24,40 - 49,12.0,Pop_4.2.2._Divorces_DR.xlsx,2014
divorces_age_matrix,2014,Общо за страната,20 - 24,50 - 59,1.0,Pop_4.2.2._Divorces_DR.xlsx,2014
divorces_age_matrix,2014,Общо за страната,25 - 29,total,1318.0,Pop_4.2.2._Divorces_DR.xlsx,2014
divorces_age_matrix,2014,Общо за страната,25 - 29,20 - 24,14.0,Pop_4.2.2._Divorces_DR.xlsx,2014
divorces_age_matrix,2014,Общо за страната,25 - 29,25 - 29,321.0,Pop_4.2.2._Divorces_DR.xlsx,2014
divorces_age_matrix,2014,Общо за страната,25 - 29,30 - 34,621.0,Pop_4.2.2._Divorces_DR.xlsx,2014
divorces_age_matrix,2014,Общо за страната,25 - 29,35 - 39,277.0,Pop_4.2.2._Divorces_DR.xlsx,2014
divorces_age_matrix,2014,Общо за страната,25 - 29,40 - 49,78.0,Pop_4.2.2._Divorces_DR.xlsx,2014
divorces_age_matrix,2014,Общо за страната,25 - 29,50 - 59,7.0,Pop_4.2.2._Divorces_DR.xlsx,2014
divorces_age_matrix,2014,Общо за страната,30 - 34,total,1849.0,Pop_4.2.2._Divorces_DR.xlsx,2014
divorces_age_matrix,2014,Общо за страната,30 - 34,20 - 24,2.0,Pop_4.2.2._Divorces_DR.xlsx,2014
divorces_age_matrix,2014,Общо за страната,30 - 34,25 - 29,78.0,Pop_4.2.2._Divorces_DR.xlsx,2014
divorces_age_matrix,2014,Общо за страната,30 - 34,30 - 34,529.0,Pop_4.2.2._Divorces_DR.xlsx,2014
divorces_age_matrix,2014,Общо за страната,30 - 34,35 - 39,846.0,Pop_4.2.2._Divorces_DR.xlsx,2014
divorces_age_matrix,2014,Общо за страната,30 - 34,40 - 49,365.0,Pop_4.2.2._Divorces_DR.xlsx,2014
divorces_age_matrix,2014,Общо за страната,30 - 34,50 - 59,24.0,Pop_4.2.2._Divorces_DR.xlsx,2014
divorces_age_matrix,2014,Общо за страната,30 - 34,60 +,5.0,Pop_4.2.2._Divorces_DR.xlsx,2014
divorces_age_matrix,2014,Общо за страната,35 - 39,total,2319.0,Pop_4.2.2._Divorces_DR.xlsx,2014
divorces_age_matrix,2014,Общо за страната,35 - 39,20 - 24,1.0,Pop_4.2.2._Divorces_DR.xlsx,2014
divorces_age_matrix,2014,Общо за страната,35 - 39,25 - 29,19.0,Pop_4.2.2._Divorces_DR.xlsx,2014
divorces_age_matrix,2014,Общо за страната,35 - 39,30 - 34,127.0,Pop_4.2.2._Divorces_DR.xlsx,2014
divorces_age_matrix,2014,Общо за страната,35 - 39,35 - 39,883.0,Pop_4.2.2._Divorces_DR.xlsx,2014
divorces_age_matrix,2014,Общо за страната,35 - 39,40 - 49,1199.0,Pop_4.2.2._Divorces_DR.xlsx,2014
divorces_age_matrix,2014,Общо за страната,35 - 39,50 - 59,83.0,Pop_4.2.2._Divorces_DR.xlsx,2014
divorces_age_matrix,2014,Общо за страната,35 - 39,60 +,7.0,Pop_4.2.2._Divorces_DR.xlsx,2014
divorces_age_matrix,2014,Общо за страната,40 - 49,total,3133.0,Pop_4.2.2._Divorces_DR.xlsx,2014
divorces_age_matrix,2014,Общо за страната,40 - 49,20 - 24,1.0,Pop_4.2.2._Divorces_DR.xlsx,2014
divorces_age_matrix,2014,Общо за страната,40 - 49,25 - 29,5.0,Pop_4.2.2._Divorces_DR.xlsx,2014
divorces_age_matrix,2014,Общо за страната,40 - 49,30 - 34,33.0,Pop_4.2.2._Divorces_DR.xlsx,2014
divorces_age_matrix,2014,Общо за страната,40 - 49,35 - 39,160.0,Pop_4.2.2._Divorces_DR.xlsx,2014
divorces_age_matrix,2014,Общо за страната,40 - 49,40 - 49,2052.0,Pop_4.2.2._Divorces_DR.xlsx,2014
divorces_age_matrix,2014,Общо за страната,40 - 49,50 - 59,820.0,Pop_4.2.2._Divorces_DR.xlsx,2014
divorces_age_matrix,2014,Общо за страната,40 - 49,60 +,62.0,Pop_4.2.2._Divorces_DR.xlsx,2014
divorces_age_matrix,2014,Общо за страната,50 - 59,total,1191.0,Pop_4.2.2._Divorces_DR.xlsx,2014
divorces_age_matrix,2014,Общо за страната,50 - 59,30 - 34,3.0,Pop_4.2.2._Divorces_DR.xlsx,2014
divorces_age_matrix,2014,Общо за страната,50 - 59,35 - 39,5.0,Pop_4.2.2._Divorces_DR.xlsx,2014
divorces_age_matrix,2014,Общо за страната,50 - 59,40 - 49,89.0,Pop_4.2.2._Divorces_DR.xlsx,2014
divorces_age_matrix,2014,Общо за страната,50 - 59,50 - 59,811.0,Pop_4.2.2._Divorces_DR.xlsx,2014
divorces_age_matrix,2014,Общо за страната,50 - 59,60 +,283.0,Pop_4.2.2._Divorces_DR.xlsx,2014
divorces_age_matrix,2014,Общо за страната,60 +,total,397.0,Pop_4.2.2._Divorces_DR.xlsx,2014
