group_name,age_group,year,metric,value
Смолян,50 - 59,2023,male,24.0
Смолян,50 - 59,2023,female,12.0
Смолян,50 - 59,2024,male,35.0
Смолян,50 - 59,2024,female,21.0
Смолян,50 - 59,2025,male,33.0
Смолян,50 - 59,2025,female,22.0
Смолян,60 +,2010,male,4.0
Смолян,60 +,2010,female,
Смолян,60 +,2011,male,8.0
Смолян,60 +,2011,female,3.0
Смолян,60 +,2012,male,5.0
Смолян,60 +,2012,female,3.0
Смолян,60 +,2013,male,8.0
Смолян,60 +,2013,female,3.0
Смолян,60 +,2014,male,5.0
Смолян,60 +,2014,female,2.0
Смолян,60 +,2015,male,8.0
Смолян,60 +,2015,female,3.0
Смолян,60 +,2016,male,3.0
Смолян,60 +,2016,female,1.0
Смолян,60 +,2017,male,10.0
Смолян,60 +,2017,female,3.0
Смолян,60 +,2018,male,8.0
Смолян,60 +,2018,female,5.0
Смолян,60 +,2019,male,11.0
Смолян,60 +,2019,female,5.0
Смолян,60 +,2020,male,10.0
Смолян,60 +,2020,female,5.0
Смолян,60 +,2021,male,9.0
Смолян,60 +,2021,female,6.0
Смолян,60 +,2022,male,13.0
Смолян,60 +,2022,female,8.0
Смолян,60 +,2023,male,14.0
Смолян,60 +,2023,female,9.0
Смолян,60 +,2024,male,9.0
Смолян,60 +,2024,female,4.0
Смолян,60 +,2025,male,15.0
Смолян,60 +,2025,female,12.0
София,Под 18,2010,male,1.0
София,Под 18,2010,female,6.0
София,Под 18,2011,male,
София,Под 18,2011,female,11.0
София,Под 18,2012,male,1.0
София,Под 18,2012,female,18.0
София,Под 18,2013,male,3.0
София,Под 18,2013,female,18.0
София,Под 18,2014,male,1.0
София,Под 18,2014,female,18.0
София,Под 18,2015,male,1.0
София,Под 18,2015,female,20.0
София,Под 18,2016,male,3.0
София,Под 18,2016,female,15.0
София,Под 18,2017,male,7.0
София,Под 18,2017,female,16.0
София,Под 18,2018,male,1.0
София,Под 18,2018,female,13.0
София,Под 18,2019,male,2.0
София,Под 18,2019,female,19.0
София,Под 18,2020,male,2.0
София,Под 18,2020,female,6.0
София,Под 18,2021,male,1.0
София,Под 18,2021,female,17.0
София,Под 18,2022,male,1.0
София,Под 18,2022,female,12.0
София,Под 18,2023,male,
София,Под 18,2023,female,14.0
София,18 - 19,2010,male,4.0
София,18 - 19,2010,female,29.0
София,18 - 19,2011,male,2.0
София,18 - 19,2011,female,26.0
София,18 - 19,2012,male,10.0
София,18 - 19,2012,female,39.0
София,18 - 19,2013,male,14.0
София,18 - 19,2013,female,23.0
София,18 - 19,2014,male,14.0
София,18 - 19,2014,female,28.0
София,18 - 19,2015,male,13.0
София,18 - 19,2015,female,43.0
София,18 - 19,2016,male,15.0
София,18 - 19,2016,female,39.0
София,18 - 19,2017,male,12.0
София,18 - 19,2017,female,34.0
София,18 - 19,2018,male,11.0
София,18 - 19,2018,female,35.0
София,18 - 19,2019,male,15.0
София,18 - 19,2019,female,41.0
София,18 - 19,2020,male,9.0
София,18 - 19,2020,female,34.0
София,18 - 19,2021,male,24.0
София,18 - 19,2021,female,40.0
София,18 - 19,2022,male,20.0
София,18 - 19,2022,female,27.0
София,18 - 19,2023,male,10.0
София,18 - 19,2023,female,50.0
София,18 - 19,2024,male,17.0
София,18 - 19,2024,female,44.0
София,18 - 19,2025,male,14.0
София,18 - 19,2025,female,38.0
София,20 - 24,2010,male,105.0
София,20 - 24,2010,female,205.0
София,20 - 24,2011,male,80.0
София,20 - 24,2011,female,171.0
София,20 - 24,2012,male,101.0
София,20 - 24,2012,female,187.0
София,20 - 24,2013,male,82.0
София,20 - 24,2013,female,165.0
София,20 - 24,2014,male,84.0
София,20 - 24,2014,female,173.0
София,20 - 24,2015,male,106.0
София,20 - 24,2015,female,214.0
София,20 - 24,2016,male,101.0
София,20 - 24,2016,female,169.0
София,20 - 24,2017,male,85.0
София,20 - 24,2017,female,184.0
София,20 - 24,2018,male,86.0
София,20 - 24,2018,female,148.0
София,20 - 24,2019,male,97.0
София,20 - 24,2019,female,165.0
София,20 - 24,2020,male,73.0
София,20 - 24,2020,female,134.0
София,20 - 24,2021,male,85.0
София,20 - 24,2021,female,131.0
София,20 - 24,2022,male,87.0
София,20 - 24,2022,female,152.0
София,20 - 24,2023,male,98.0
София,20 - 24,2023,female,139.0
София,20 - 24,2024,male,89.0
София,20 - 24,2024,female,137.0
София,20 - 24,2025,male,87.0
София,20 - 24,2025,female,133.0
София,25 - 29,2010,male,202.0
София,25 - 29,2010,female,197.0
София,25 - 29,2011,male,184.0
София,25 - 29,2011,female,138.0
София,25 - 29,2012,male,198.0
София,25 - 29,2012,female,178.0
София,25 - 29,2013,male,168.0
София,25 - 29,2013,female,158.0
София,25 - 29,2014,male,174.0
София,25 - 29,2014,female,161.0
София,25 - 29,2015,male,237.0
София,25 - 29,2015,female,208.0
София,25 - 29,2016,male,189.0
София,25 - 29,2016,female,171.0
София,25 - 29,2017,male,204.0
София,25 - 29,2017,female,191.0
София,25 - 29,2018,male,203.0
София,25 - 29,2018,female,242.0
София,25 - 29,2019,male,209.0
София,25 - 29,2019,female,205.0
София,25 - 29,2020,male,143.0
София,25 - 29,2020,female,160.0
София,25 - 29,2021,male,146.0
София,25 - 29,2021,female,196.0
София,25 - 29,2022,male,157.0
София,25 - 29,2022,female,169.0
София,25 - 29,2023,male,146.0
София,25 - 29,2023,female,161.0
София,25 - 29,2024,male,134.0
София,25 - 29,2024,female,148.0
София,25 - 29,2025,male,127.0
София,25 - 29,2025,female,134.0
София,30 - 34,2010,male,155.0
София,30 - 34,2010,female,77.0
София,30 - 34,2011,male,113.0
София,30 - 34,2011,female,60.0
София,30 - 34,2012,male,134.0
София,30 - 34,2012,female,70.0
София,30 - 34,2013,male,109.0
София,30 - 34,2013,female,46.0
София,30 - 34,2014,male,111.0
София,30 - 34,2014,female,61.0
София,30 - 34,2015,male,161.0
София,30 - 34,2015,female,113.0
София,30 - 34,2016,male,131.0
София,30 - 34,2016,female,104.0
София,30 - 34,2017,male,171.0
София,30 - 34,2017,female,112.0
София,30 - 34,2018,male,190.0
София,30 - 34,2018,female,105.0
София,30 - 34,2019,male,173.0
София,30 - 34,2019,female,136.0
София,30 - 34,2020,male,150.0
София,30 - 34,2020,female,124.0
София,30 - 34,2021,male,175.0
София,30 - 34,2021,female,121.0
София,30 - 34,2022,male,168.0
София,30 - 34,2022,female,149.0
София,30 - 34,2023,male,161.0
София,30 - 34,2023,female,113.0
София,30 - 34,2024,male,128.0
София,30 - 34,2024,female,107.0
София,30 - 34,2025,male,122.0
София,30 - 34,2025,female,125.0
София,35 - 39,2010,male,63.0
София,35 - 39,2010,female,51.0
София,35 - 39,2011,male,44.0
София,35 - 39,2011,female,28.0
София,35 - 39,2012,male,57.0
София,35 - 39,2012,female,30.0
София,35 - 39,2013,male,53.0
София,35 - 39,2013,female,42.0
София,35 - 39,2014,male,75.0
София,35 - 39,2014,female,38.0
София,35 - 39,2015,male,96.0
София,35 - 39,2015,female,62.0
София,35 - 39,2016,male,75.0
София,35 - 39,2016,female,53.0
София,35 - 39,2017,male,107.0
София,35 - 39,2017,female,74.0
София,35 - 39,2018,male,87.0
София,35 - 39,2018,female,65.0
София,35 - 39,2019,male,102.0
София,35 - 39,2019,female,79.0
София,35 - 39,2020,male,87.0
София,35 - 39,2020,female,56.0
София,35 - 39,2021,male,101.0
София,35 - 39,2021,female,71.0
София,35 - 39,2022,male,103.0
София,35 - 39,2022,female,81.0
София,35 - 39,2023,male,86.0
София,35 - 39,2023,female,81.0
София,35 - 39,2024,male,114.0
София,35 - 39,2024,female,80.0
София,35 - 39,2025,male,88.0
София,35 - 39,2025,female,64.0
София,40 - 49,2010,male,39.0
София,40 - 49,2010,female,23.0
София,40 - 49,2011,male,37.0
София,40 - 49,2011,female,34.0
София,40 - 49,2012,male,34.0
София,40 - 49,2012,female,26.0
София,40 - 49,2013,male,43.0
София,40 - 49,2013,female,23.0
София,40 - 49,2014,male,45.0
София,40 - 49,2014,female,36.0
София,40 - 49,2015,male,78.0
София,40 - 49,2015,female,46.0
София,40 - 49,2016,male,69.0
София,40 - 49,2016,female,45.0
София,40 - 49,2017,male,83.0
София,40 - 49,2017,female,75.0
София,40 - 49,2018,male,81.0
София,40 - 49,2018,female,80.0
София,40 - 49,2019,male,106.0
София,40 - 49,2019,female,82.0
София,40 - 49,2020,male,101.0
София,40 - 49,2020,female,77.0
София,40 - 49,2021,male,113.0
София,40 - 49,2021,female,102.0
София,40 - 49,2022,male,128.0
София,40 - 49,2022,female,110.0
София,40 - 49,2023,male,121.0
София,40 - 49,2023,female,100.0
София,40 - 49,2024,male,118.0
София,40 - 49,2024,female,119.0
София,40 - 49,2025,male,125.0
София,40 - 49,2025,female,102.0
София,50 - 59,2010,male,18.0
София,50 - 59,2010,female,7.0
София,50 - 59,2011,male,13.0
София,50 - 59,2011,female,12.0
София,50 - 59,2012,male,14.0
София,50 - 59,2012,female,5.0
София,50 - 59,2013,male,10.0
София,50 - 59,2013,female,10.0
София,50 - 59,2014,male,18.0
София,50 - 59,2014,female,17.0
София,50 - 59,2015,male,18.0
София,50 - 59,2015,female,9.0
София,50 - 59,2016,male,23.0
София,50 - 59,2016,female,16.0
София,50 - 59,2017,male,27.0
София,50 - 59,2017,female,18.0
София,50 - 59,2018,male,39.0
София,50 - 59,2018,female,22.0
София,50 - 59,2019,male,32.0
София,50 - 59,2019,female,24.0
София,50 - 59,2020,male,34.0
София,50 - 59,2020,female,22.0
София,50 - 59,2021,male,56.0
София,50 - 59,2021,female,32.0
София,50 - 59,2022,male,51.0
София,50 - 59,2022,female,38.0
София,50 - 59,2023,male,59.0
София,50 - 59,2023,female,34.0
София,50 - 59,2024,male,64.0
София,50 - 59,2024,female,45.0
София,50 - 59,2025,male,66.0
София,50 - 59,2025,female,52.0
София,60 +,2010,male,11.0
София,60 +,2010,female,3.0
София,60 +,2011,male,13.0
София,60 +,2011,female,6.0
София,60 +,2012,male,11.0
София,60 +,2012,female,7.0
София,60 +,2013,male,8.0
София,60 +,2013,female,5.0
София,60 +,2014,male,19.0
София,60 +,2014,female,9.0
София,60 +,2015,male,14.0
София,60 +,2015,female,9.0
София,60 +,2016,male,15.0
София,60 +,2016,female,9.0
София,60 +,2017,male,12.0
София,60 +,2017,female,4.0
София,60 +,2018,male,16.0
София,60 +,2018,female,4.0
София,60 +,2019,male,29.0
София,60 +,2019,female,14.0
София,60 +,2020,male,20.0
София,60 +,2020,female,6.0
София,60 +,2021,male,18.0
София,60 +,2021,female,9.0
София,60 +,2022,male,38.0
София,60 +,2022,female,15.0
София,60 +,2023,male,34.0
София,60 +,2023,female,23.0
София,60 +,2024,male,31.0
София,60 +,2024,female,15.0
София,60 +,2025,male,34.0
София,60 +,2025,female,15.0
София (столица),Под 18,2010,male,1.0
София (столица),Под 18,2010,female,5.0
София (столица),Под 18,2011,male,1.0
София (столица),Под 18,2011,female,8.0
София (столица),Под 18,2012,male,1.0
София (столица),Под 18,2012,female,6.0
София (столица),Под 18,2013,male,
София (столица),Под 18,2013,female,6.0
София (столица),Под 18,2014,male,
София (столица),Под 18,2014,female,7.0
София (столица),Под 18,2015,male,
София (столица),Под 18,2015,female,9.0
София (столица),Под 18,2016,male,
София (столица),Под 18,2016,female,14.0
София (столица),Под 18,2017,male,
София (столица),Под 18,2017,female,14.0
София (столица),Под 18,2018,male,
София (столица),Под 18,2018,female,5.0
София (столица),Под 18,2019,male,1.0
София (столица),Под 18,2019,female,9.0
София (столица),Под 18,2020,male,
София (столица),Под 18,2020,female,3.0
София (столица),Под 18,2021,male,
София (столица),Под 18,2021,female,3.0
София (столица),Под 18,2022,male,
София (столица),Под 18,2022,female,10.0
София (столица),Под 18,2023,male,1.0
София (столица),Под 18,2023,female,5.0
София (столица),Под 18,2024,male,
София (столица),Под 18,2024,female,2.0
София (столица),18 - 19,2010,male,7.0
София (столица),18 - 19,2010,female,80.0
София (столица),18 - 19,2011,male,4.0
София (столица),18 - 19,2011,female,58.0
София (столица),18 - 19,2012,male,14.0
София (столица),18 - 19,2012,female,64.0
София (столица),18 - 19,2013,male,16.0
София (столица),18 - 19,2013,female,68.0
София (столица),18 - 19,2014,male,6.0
София (столица),18 - 19,2014,female,81.0
София (столица),18 - 19,2015,male,6.0
София (столица),18 - 19,2015,female,75.0
София (столица),18 - 19,2016,male,13.0
София (столица),18 - 19,2016,female,69.0
София (столица),18 - 19,2017,male,19.0
София (столица),18 - 19,2017,female,83.0
София (столица),18 - 19,2018,male,21.0
София (столица),18 - 19,2018,female,93.0
София (столица),18 - 19,2019,male,21.0
София (столица),18 - 19,2019,female,99.0
София (столица),18 - 19,2020,male,13.0
София (столица),18 - 19,2020,female,75.0
София (столица),18 - 19,2021,male,24.0
София (столица),18 - 19,2021,female,91.0
София (столица),18 - 19,2022,male,26.0
София (столица),18 - 19,2022,female,91.0
София (столица),18 - 19,2023,male,22.0
София (столица),18 - 19,2023,female,87.0
София (столица),18 - 19,2024,male,23.0
София (столица),18 - 19,2024,female,84.0
София (столица),18 - 19,2025,male,24.0
София (столица),18 - 19,2025,female,92.0
София (столица),20 - 24,2010,male,435.0
София (столица),20 - 24,2010,female,1137.0
София (столица),20 - 24,2011,male,368.0
София (столица),20 - 24,2011,female,910.0
София (столица),20 - 24,2012,male,331.0
София (столица),20 - 24,2012,female,828.0
София (столица),20 - 24,2013,male,344.0
София (столица),20 - 24,2013,female,830.0
София (столица),20 - 24,2014,male,362.0
София (столица),20 - 24,2014,female,869.0
София (столица),20 - 24,2015,male,377.0
София (столица),20 - 24,2015,female,788.0
София (столица),20 - 24,2016,male,315.0
София (столица),20 - 24,2016,female,772.0
София (столица),20 - 24,2017,male,378.0
София (столица),20 - 24,2017,female,851.0
София (столица),20 - 24,2018,male,348.0
София (столица),20 - 24,2018,female,771.0
София (столица),20 - 24,2019,male,346.0
София (столица),20 - 24,2019,female,736.0
София (столица),20 - 24,2020,male,265.0
София (столица),20 - 24,2020,female,533.0
София (столица),20 - 24,2021,male,275.0
София (столица),20 - 24,2021,female,586.0
София (столица),20 - 24,2022,male,323.0
София (столица),20 - 24,2022,female,682.0
София (столица),20 - 24,2023,male,271.0
София (столица),20 - 24,2023,female,604.0
София (столица),20 - 24,2024,male,311.0
София (столица),20 - 24,2024,female,610.0
София (столица),20 - 24,2025,male,303.0
София (столица),20 - 24,2025,female,614.0
София (столица),25 - 29,2010,male,1886.0
София (столица),25 - 29,2010,female,2204.0
София (столица),25 - 29,2011,male,1673.0
София (столица),25 - 29,2011,female,2006.0
София (столица),25 - 29,2012,male,1550.0
София (столица),25 - 29,2012,female,1858.0
София (столица),25 - 29,2013,male,1661.0
София (столица),25 - 29,2013,female,2117.0
София (столица),25 - 29,2014,male,1775.0
София (столица),25 - 29,2014,female,2232.0
София (столица),25 - 29,2015,male,1784.0
София (столица),25 - 29,2015,female,2281.0
София (столица),25 - 29,2016,male,1680.0
София (столица),25 - 29,2016,female,2207.0
София (столица),25 - 29,2017,male,1827.0
София (столица),25 - 29,2017,female,2334.0
София (столица),25 - 29,2018,male,1679.0
София (столица),25 - 29,2018,female,2248.0
София (столица),25 - 29,2019,male,1667.0
София (столица),25 - 29,2019,female,2180.0
София (столица),25 - 29,2020,male,1185.0
София (столица),25 - 29,2020,female,1558.0
София (столица),25 - 29,2021,male,1287.0
София (столица),25 - 29,2021,female,1725.0
София (столица),25 - 29,2022,male,1319.0
София (столица),25 - 29,2022,female,1767.0
София (столица),25 - 29,2023,male,1191.0
София (столица),25 - 29,2023,female,1543.0
София (столица),25 - 29,2024,male,1114.0
София (столица),25 - 29,2024,female,1425.0
София (столица),25 - 29,2025,male,1214.0
София (столица),25 - 29,2025,female,1567.0
София (столица),30 - 34,2010,male,1682.0
София (столица),30 - 34,2010,female,1190.0
София (столица),30 - 34,2011,male,1371.0
София (столица),30 - 34,2011,female,1028.0
София (столица),30 - 34,2012,male,1292.0
София (столица),30 - 34,2012,female,1012.0
София (столица),30 - 34,2013,male,1426.0
София (столица),30 - 34,2013,female,1041.0
София (столица),30 - 34,2014,male,1534.0
София (столица),30 - 34,2014,female,1105.0
София (столица),30 - 34,2015,male,1546.0
София (столица),30 - 34,2015,female,1219.0
София (столица),30 - 34,2016,male,1605.0
София (столица),30 - 34,2016,female,1185.0
София (столица),30 - 34,2017,male,1725.0
София (столица),30 - 34,2017,female,1372.0
София (столица),30 - 34,2018,male,1864.0
София (столица),30 - 34,2018,female,1490.0
София (столица),30 - 34,2019,male,1817.0
София (столица),30 - 34,2019,female,1607.0
София (столица),30 - 34,2020,male,1351.0
София (столица),30 - 34,2020,female,1181.0
София (столица),30 - 34,2021,male,1562.0
София (столица),30 - 34,2021,female,1348.0
София (столица),30 - 34,2022,male,1693.0
София (столица),30 - 34,2022,female,1467.0
София (столица),30 - 34,2023,male,1432.0
София (столица),30 - 34,2023,female,1266.0
София (столица),30 - 34,2024,male,1289.0
София (столица),30 - 34,2024,female,1140.0
София (столица),30 - 34,2025,male,1219.0
София (столица),30 - 34,2025,female,1039.0
София (столица),35 - 39,2010,male,710.0
София (столица),35 - 39,2010,female,445.0
София (столица),35 - 39,2011,male,654.0
София (столица),35 - 39,2011,female,367.0
София (столица),35 - 39,2012,male,683.0
София (столица),35 - 39,2012,female,420.0
София (столица),35 - 39,2013,male,774.0
София (столица),35 - 39,2013,female,485.0
София (столица),35 - 39,2014,male,781.0
София (столица),35 - 39,2014,female,508.0
София (столица),35 - 39,2015,male,810.0
София (столица),35 - 39,2015,female,533.0
София (столица),35 - 39,2016,male,769.0
София (столица),35 - 39,2016,female,531.0
София (столица),35 - 39,2017,male,905.0
София (столица),35 - 39,2017,female,602.0
София (столица),35 - 39,2018,male,893.0
София (столица),35 - 39,2018,female,593.0
София (столица),35 - 39,2019,male,1013.0
София (столица),35 - 39,2019,female,693.0
София (столица),35 - 39,2020,male,722.0
София (столица),35 - 39,2020,female,561.0
София (столица),35 - 39,2021,male,885.0
София (столица),35 - 39,2021,female,671.0
София (столица),35 - 39,2022,male,999.0
София (столица),35 - 39,2022,female,766.0
София (столица),35 - 39,2023,male,896.0
София (столица),35 - 39,2023,female,724.0
София (столица),35 - 39,2024,male,922.0
София (столица),35 - 39,2024,female,703.0
София (столица),35 - 39,2025,male,901.0
София (столица),35 - 39,2025,female,721.0
София (столица),40 - 49,2010,male,477.0
София (столица),40 - 49,2010,female,260.0
София (столица),40 - 49,2011,male,411.0
София (столица),40 - 49,2011,female,246.0
София (столица),40 - 49,2012,male,456.0
София (столица),40 - 49,2012,female,282.0
София (столица),40 - 49,2013,male,514.0
София (столица),40 - 49,2013,female,317.0
София (столица),40 - 49,2014,male,559.0
София (столица),40 - 49,2014,female,368.0
София (столица),40 - 49,2015,male,650.0
София (столица),40 - 49,2015,female,436.0
София (столица),40 - 49,2016,male,703.0
София (столица),40 - 49,2016,female,440.0
София (столица),40 - 49,2017,male,806.0
София (столица),40 - 49,2017,female,578.0
София (столица),40 - 49,2018,male,832.0
София (столица),40 - 49,2018,female,612.0
София (столица),40 - 49,2019,male,958.0
София (столица),40 - 49,2019,female,700.0
София (столица),40 - 49,2020,male,761.0
София (столица),40 - 49,2020,female,540.0
София (столица),40 - 49,2021,male,890.0
София (столица),40 - 49,2021,female,704.0
София (столица),40 - 49,2022,male,951.0
София (столица),40 - 49,2022,female,797.0
София (столица),40 - 49,2023,male,922.0
София (столица),40 - 49,2023,female,713.0
София (столица),40 - 49,2024,male,830.0
София (столица),40 - 49,2024,female,732.0
София (столица),40 - 49,2025,male,923.0
София (столица),40 - 49,2025,female,777.0
София (столица),50 - 59,2010,male,165.0
София (столица),50 - 59,2010,female,115.0
София (столица),50 - 59,2011,male,194.0
София (столица),50 - 59,2011,female,119.0
София (столица),50 - 59,2012,male,175.0
София (столица),50 - 59,2012,female,101.0
София (столица),50 - 59,2013,male,167.0
София (столица),50 - 59,2013,female,99.0
София (столица),50 - 59,2014,male,206.0
София (столица),50 - 59,2014,female,105.0
София (столица),50 - 59,2015,male,228.0
София (столица),50 - 59,2015,female,119.0
София (столица),50 - 59,2016,male,188.0
София (столица),50 - 59,2016,female,118.0
София (столица),50 - 59,2017,male,268.0
София (столица),50 - 59,2017,female,151.0
София (столица),50 - 59,2018,male,252.0
София (столица),50 - 59,2018,female,192.0
София (столица),50 - 59,2019,male,310.0
София (столица),50 - 59,2019,female,188.0
София (столица),50 - 59,2020,male,244.0
София (столица),50 - 59,2020,female,165.0
София (столица),50 - 59,2021,male,323.0
София (столица),50 - 59,2021,female,210.0
София (столица),50 - 59,2022,male,367.0
София (столица),50 - 59,2022,female,204.0
София (столица),50 - 59,2023,male,343.0
София (столица),50 - 59,2023,female,232.0
София (столица),50 - 59,2024,male,373.0
София (столица),50 - 59,2024,female,266.0
София (столица),50 - 59,2025,male,453.0
София (столица),50 - 59,2025,female,325.0
София (столица),60 +,2010,male,132.0
София (столица),60 +,2010,female,59.0
София (столица),60 +,2011,male,123.0
София (столица),60 +,2011,female,57.0
София (столица),60 +,2012,male,120.0
София (столица),60 +,2012,female,51.0
София (столица),60 +,2013,male,121.0
София (столица),60 +,2013,female,60.0
София (столица),60 +,2014,male,116.0
София (столица),60 +,2014,female,64.0
София (столица),60 +,2015,male,134.0
София (столица),60 +,2015,female,75.0
София (столица),60 +,2016,male,131.0
София (столица),60 +,2016,female,68.0
София (столица),60 +,2017,male,125.0
София (столица),60 +,2017,female,68.0
София (столица),60 +,2018,male,175.0
София (столица),60 +,2018,female,60.0
София (столица),60 +,2019,male,159.0
София (столица),60 +,2019,female,80.0
София (столица),60 +,2020,male,128.0
София (столица),60 +,2020,female,53.0
София (столица),60 +,2021,male,167.0
София (столица),60 +,2021,female,75.0
София (столица),60 +,2022,male,209.0
София (столица),60 +,2022,female,103.0
София (столица),60 +,2023,male,210.0
София (столица),60 +,2023,female,114.0
София (столица),60 +,2024,male,202.0
София (столица),60 +,2024,female,102.0
София (столица),60 +,2025,male,220.0
София (столица),60 +,2025,female,122.0
Стара Загора,Под 18,2011,male,
Стара Загора,Под 18,2011,female,7.0
Стара Загора,Под 18,2012,male,1.0
Стара Загора,Под 18,2012,female,12.0
Стара Загора,Под 18,2013,male,1.0
Стара Загора,Под 18,2013,female,14.0
Стара Загора,Под 18,2014,male,3.0
Стара Загора,Под 18,2014,female,21.0
Стара Загора,Под 18,2015,male,
Стара Загора,Под 18,2015,female,22.0
Стара Загора,Под 18,2016,male,2.0
Стара Загора,Под 18,2016,female,47.0
Стара Загора,Под 18,2017,male,2.0
Стара Загора,Под 18,2017,female,51.0
Стара Загора,Под 18,2018,male,6.0
Стара Загора,Под 18,2018,female,49.0
Стара Загора,Под 18,2019,male,2.0
Стара Загора,Под 18,2019,female,44.0
Стара Загора,Под 18,2020,male,2.0
Стара Загора,Под 18,2020,female,24.0
Стара Загора,Под 18,2021,male,4.0
Стара Загора,Под 18,2021,female,38.0
Стара Загора,Под 18,2022,male,
Стара Загора,Под 18,2022,female,31.0
Стара Загора,Под 18,2023,male,2.0
Стара Загора,Под 18,2023,female,30.0
Стара Загора,18 - 19,2010,male,2.0
Стара Загора,18 - 19,2010,female,38.0
Стара Загора,18 - 19,2011,male,4.0
Стара Загора,18 - 19,2011,female,27.0
Стара Загора,18 - 19,2012,male,6.0
Стара Загора,18 - 19,2012,female,22.0
Стара Загора,18 - 19,2013,male,7.0
Стара Загора,18 - 19,2013,female,26.0
Стара Загора,18 - 19,2014,male,5.0
Стара Загора,18 - 19,2014,female,23.0
Стара Загора,18 - 19,2015,male,12.0
Стара Загора,18 - 19,2015,female,27.0
Стара Загора,18 - 19,2016,male,10.0
Стара Загора,18 - 19,2016,female,31.0
Стара Загора,18 - 19,2017,male,19.0
Стара Загора,18 - 19,2017,female,34.0
Стара Загора,18 - 19,2018,male,23.0
Стара Загора,18 - 19,2018,female,52.0
Стара Загора,18 - 19,2019,male,24.0
Стара Загора,18 - 19,2019,female,62.0
Стара Загора,18 - 19,2020,male,20.0
Стара Загора,18 - 19,2020,female,50.0
Стара Загора,18 - 19,2021,male,19.0
Стара Загора,18 - 19,2021,female,50.0
Стара Загора,18 - 19,2022,male,21.0
Стара Загора,18 - 19,2022,female,55.0
Стара Загора,18 - 19,2023,male,32.0
Стара Загора,18 - 19,2023,female,52.0
Стара Загора,18 - 19,2024,male,6.0
Стара Загора,18 - 19,2024,female,47.0
Стара Загора,18 - 19,2025,male,10.0
Стара Загора,18 - 19,2025,female,45.0
Стара Загора,20 - 24,2010,male,113.0
Стара Загора,20 - 24,2010,female,311.0
Стара Загора,20 - 24,2011,male,83.0
Стара Загора,20 - 24,2011,female,233.0
Стара Загора,20 - 24,2012,male,70.0
Стара Загора,20 - 24,2012,female,218.0
Стара Загора,20 - 24,2013,male,92.0
Стара Загора,20 - 24,2013,female,202.0
Стара Загора,20 - 24,2014,male,78.0
Стара Загора,20 - 24,2014,female,209.0
Стара Загора,20 - 24,2015,male,100.0
Стара Загора,20 - 24,2015,female,193.0
Стара Загора,20 - 24,2016,male,110.0
Стара Загора,20 - 24,2016,female,185.0
Стара Загора,20 - 24,2017,male,128.0
Стара Загора,20 - 24,2017,female,219.0
Стара Загора,20 - 24,2018,male,145.0
Стара Загора,20 - 24,2018,female,216.0
Стара Загора,20 - 24,2019,male,138.0
Стара Загора,20 - 24,2019,female,216.0
Стара Загора,20 - 24,2020,male,80.0
Стара Загора,20 - 24,2020,female,133.0
Стара Загора,20 - 24,2021,male,127.0
Стара Загора,20 - 24,2021,female,186.0
Стара Загора,20 - 24,2022,male,128.0
Стара Загора,20 - 24,2022,female,164.0
Стара Загора,20 - 24,2023,male,100.0
Стара Загора,20 - 24,2023,female,143.0
Стара Загора,20 - 24,2024,male,91.0
Стара Загора,20 - 24,2024,female,143.0
Стара Загора,20 - 24,2025,male,103.0
Стара Загора,20 - 24,2025,female,158.0
Стара Загора,25 - 29,2010,male,336.0
Стара Загора,25 - 29,2010,female,325.0
Стара Загора,25 - 29,2011,male,296.0
Стара Загора,25 - 29,2011,female,312.0
Стара Загора,25 - 29,2012,male,274.0
Стара Загора,25 - 29,2012,female,284.0
Стара Загора,25 - 29,2013,male,244.0
Стара Загора,25 - 29,2013,female,259.0
Стара Загора,25 - 29,2014,male,256.0
Стара Загора,25 - 29,2014,female,267.0
Стара Загора,25 - 29,2015,male,312.0
Стара Загора,25 - 29,2015,female,357.0
Стара Загора,25 - 29,2016,male,282.0
Стара Загора,25 - 29,2016,female,315.0
Стара Загора,25 - 29,2017,male,296.0
Стара Загора,25 - 29,2017,female,306.0
Стара Загора,25 - 29,2018,male,292.0
Стара Загора,25 - 29,2018,female,315.0
Стара Загора,25 - 29,2019,male,285.0
Стара Загора,25 - 29,2019,female,352.0
Стара Загора,25 - 29,2020,male,181.0
Стара Загора,25 - 29,2020,female,241.0
Стара Загора,25 - 29,2021,male,232.0
Стара Загора,25 - 29,2021,female,281.0
Стара Загора,25 - 29,2022,male,206.0
Стара Загора,25 - 29,2022,female,248.0
Стара Загора,25 - 29,2023,male,148.0
Стара Загора,25 - 29,2023,female,159.0
Стара Загора,25 - 29,2024,male,148.0
Стара Загора,25 - 29,2024,female,164.0
Стара Загора,25 - 29,2025,male,171.0
Стара Загора,25 - 29,2025,female,185.0
Стара Загора,30 - 34,2010,male,288.0
Стара Загора,30 - 34,2010,female,170.0
Стара Загора,30 - 34,2011,male,240.0
Стара Загора,30 - 34,2011,female,127.0
Стара Загора,30 - 34,2012,male,211.0
Стара Загора,30 - 34,2012,female,119.0
Стара Загора,30 - 34,2013,male,199.0
Стара Загора,30 - 34,2013,female,130.0
Стара Загора,30 - 34,2014,male,223.0
Стара Загора,30 - 34,2014,female,126.0
Стара Загора,30 - 34,2015,male,224.0
