group_name,age_group,year,metric,value
Враца,20 - 24,2020,female,7.0
Враца,20 - 24,2021,male,
Враца,20 - 24,2021,female,8.0
Враца,20 - 24,2022,male,2.0
Враца,20 - 24,2022,female,6.0
Враца,20 - 24,2023,male,2.0
Враца,20 - 24,2023,female,8.0
Враца,20 - 24,2024,male,1.0
Враца,20 - 24,2024,female,7.0
Враца,20 - 24,2025,male,1.0
Враца,20 - 24,2025,female,10.0
Враца,25 - 29,2010,male,10.0
Враца,25 - 29,2010,female,27.0
Враца,25 - 29,2011,male,12.0
Враца,25 - 29,2011,female,37.0
Враца,25 - 29,2012,male,22.0
Враца,25 - 29,2012,female,27.0
Враца,25 - 29,2013,male,16.0
Враца,25 - 29,2013,female,32.0
Враца,25 - 29,2014,male,17.0
Враца,25 - 29,2014,female,36.0
Враца,25 - 29,2015,male,15.0
Враца,25 - 29,2015,female,29.0
Враца,25 - 29,2016,male,14.0
Враца,25 - 29,2016,female,23.0
Враца,25 - 29,2017,male,11.0
Враца,25 - 29,2017,female,28.0
Враца,25 - 29,2018,male,16.0
Враца,25 - 29,2018,female,25.0
Враца,25 - 29,2019,male,10.0
Враца,25 - 29,2019,female,12.0
Враца,25 - 29,2020,male,11.0
Враца,25 - 29,2020,female,22.0
Враца,25 - 29,2021,male,11.0
Враца,25 - 29,2021,female,19.0
Враца,25 - 29,2022,male,11.0
Враца,25 - 29,2022,female,23.0
Враца,25 - 29,2023,male,11.0
Враца,25 - 29,2023,female,18.0
Враца,25 - 29,2024,male,10.0
Враца,25 - 29,2024,female,16.0
Враца,25 - 29,2025,male,16.0
Враца,25 - 29,2025,female,19.0
Враца,30 - 34,2010,male,28.0
Враца,30 - 34,2010,female,35.0
Враца,30 - 34,2011,male,46.0
Враца,30 - 34,2011,female,47.0
Враца,30 - 34,2012,male,29.0
Враца,30 - 34,2012,female,59.0
Враца,30 - 34,2013,male,31.0
Враца,30 - 34,2013,female,49.0
Враца,30 - 34,2014,male,33.0
Враца,30 - 34,2014,female,42.0
Враца,30 - 34,2015,male,26.0
Враца,30 - 34,2015,female,43.0
Враца,30 - 34,2016,male,30.0
Враца,30 - 34,2016,female,35.0
Враца,30 - 34,2017,male,31.0
Враца,30 - 34,2017,female,35.0
Враца,30 - 34,2018,male,25.0
Враца,30 - 34,2018,female,39.0
Враца,30 - 34,2019,male,21.0
Враца,30 - 34,2019,female,37.0
Враца,30 - 34,2020,male,26.0
Враца,30 - 34,2020,female,28.0
Враца,30 - 34,2021,male,24.0
Враца,30 - 34,2021,female,25.0
Враца,30 - 34,2022,male,26.0
Враца,30 - 34,2022,female,46.0
Враца,30 - 34,2023,male,19.0
Враца,30 - 34,2023,female,28.0
Враца,30 - 34,2024,male,23.0
Враца,30 - 34,2024,female,22.0
Враца,30 - 34,2025,male,22.0
Враца,30 - 34,2025,female,24.0
Враца,35 - 39,2010,male,54.0
Враца,35 - 39,2010,female,56.0
Враца,35 - 39,2011,male,52.0
Враца,35 - 39,2011,female,70.0
Враца,35 - 39,2012,male,55.0
Враца,35 - 39,2012,female,49.0
Враца,35 - 39,2013,male,66.0
Враца,35 - 39,2013,female,52.0
Враца,35 - 39,2014,male,57.0
Враца,35 - 39,2014,female,49.0
Враца,35 - 39,2015,male,44.0
Враца,35 - 39,2015,female,54.0
Враца,35 - 39,2016,male,30.0
Враца,35 - 39,2016,female,36.0
Враца,35 - 39,2017,male,38.0
Враца,35 - 39,2017,female,46.0
Враца,35 - 39,2018,male,33.0
Враца,35 - 39,2018,female,43.0
Враца,35 - 39,2019,male,30.0
Враца,35 - 39,2019,female,40.0
Враца,35 - 39,2020,male,26.0
Враца,35 - 39,2020,female,36.0
Враца,35 - 39,2021,male,21.0
Враца,35 - 39,2021,female,32.0
Враца,35 - 39,2022,male,43.0
Враца,35 - 39,2022,female,29.0
Враца,35 - 39,2023,male,32.0
Враца,35 - 39,2023,female,32.0
Враца,35 - 39,2024,male,24.0
Враца,35 - 39,2024,female,34.0
Враца,35 - 39,2025,male,24.0
Враца,35 - 39,2025,female,36.0
Враца,40 - 49,2010,male,74.0
Враца,40 - 49,2010,female,66.0
Враца,40 - 49,2011,male,95.0
Враца,40 - 49,2011,female,67.0
Враца,40 - 49,2012,male,102.0
Враца,40 - 49,2012,female,82.0
Враца,40 - 49,2013,male,100.0
Враца,40 - 49,2013,female,88.0
Враца,40 - 49,2014,male,101.0
Враца,40 - 49,2014,female,102.0
Враца,40 - 49,2015,male,105.0
Враца,40 - 49,2015,female,84.0
Враца,40 - 49,2016,male,88.0
Враца,40 - 49,2016,female,85.0
Враца,40 - 49,2017,male,99.0
Враца,40 - 49,2017,female,92.0
Враца,40 - 49,2018,male,104.0
Враца,40 - 49,2018,female,107.0
Враца,40 - 49,2019,male,92.0
Враца,40 - 49,2019,female,86.0
Враца,40 - 49,2020,male,80.0
Враца,40 - 49,2020,female,77.0
Враца,40 - 49,2021,male,80.0
Враца,40 - 49,2021,female,79.0
Враца,40 - 49,2022,male,78.0
Враца,40 - 49,2022,female,85.0
Враца,40 - 49,2023,male,58.0
Враца,40 - 49,2023,female,68.0
Враца,40 - 49,2024,male,63.0
Враца,40 - 49,2024,female,64.0
Враца,40 - 49,2025,male,58.0
Враца,40 - 49,2025,female,57.0
Враца,50 - 59,2010,male,34.0
Враца,50 - 59,2010,female,19.0
Враца,50 - 59,2011,male,39.0
Враца,50 - 59,2011,female,26.0
Враца,50 - 59,2012,male,39.0
Враца,50 - 59,2012,female,19.0
Враца,50 - 59,2013,male,44.0
Враца,50 - 59,2013,female,36.0
Враца,50 - 59,2014,male,59.0
Враца,50 - 59,2014,female,37.0
Враца,50 - 59,2015,male,49.0
Враца,50 - 59,2015,female,30.0
Враца,50 - 59,2016,male,53.0
Враца,50 - 59,2016,female,37.0
Враца,50 - 59,2017,male,59.0
Враца,50 - 59,2017,female,43.0
Враца,50 - 59,2018,male,72.0
Враца,50 - 59,2018,female,42.0
Враца,50 - 59,2019,male,74.0
Враца,50 - 59,2019,female,57.0
Враца,50 - 59,2020,male,54.0
Враца,50 - 59,2020,female,43.0
Враца,50 - 59,2021,male,65.0
Враца,50 - 59,2021,female,54.0
Враца,50 - 59,2022,male,56.0
Враца,50 - 59,2022,female,42.0
Враца,50 - 59,2023,male,67.0
Враца,50 - 59,2023,female,55.0
Враца,50 - 59,2024,male,53.0
Враца,50 - 59,2024,female,39.0
Враца,50 - 59,2025,male,63.0
Враца,50 - 59,2025,female,46.0
Враца,60 +,2010,male,16.0
Враца,60 +,2010,female,7.0
Враца,60 +,2011,male,22.0
Враца,60 +,2011,female,13.0
Враца,60 +,2012,male,14.0
Враца,60 +,2012,female,10.0
Враца,60 +,2013,male,18.0
Враца,60 +,2013,female,6.0
Враца,60 +,2014,male,16.0
Враца,60 +,2014,female,9.0
Враца,60 +,2015,male,16.0
Враца,60 +,2015,female,9.0
Враца,60 +,2016,male,22.0
Враца,60 +,2016,female,13.0
Враца,60 +,2017,male,25.0
Враца,60 +,2017,female,16.0
Враца,60 +,2018,male,28.0
Враца,60 +,2018,female,18.0
Враца,60 +,2019,male,25.0
Враца,60 +,2019,female,10.0
Враца,60 +,2020,male,26.0
Враца,60 +,2020,female,12.0
Враца,60 +,2021,male,37.0
Враца,60 +,2021,female,21.0
Враца,60 +,2022,male,37.0
Враца,60 +,2022,female,22.0
Враца,60 +,2023,male,39.0
Враца,60 +,2023,female,19.0
Враца,60 +,2024,male,26.0
Враца,60 +,2024,female,18.0
Враца,60 +,2025,male,30.0
Враца,60 +,2025,female,22.0
Габрово,Под 20,2014,male,1.0
Габрово,Под 20,2014,female,
Габрово,Под 20,2017,male,
Габрово,Под 20,2017,female,1.0
Габрово,Под 20,2022,male,1.0
Габрово,Под 20,2022,female,1.0
Габрово,Под 20,2024,male,
Габрово,Под 20,2024,female,1.0
Габрово,Под 20,2025,male,
Габрово,Под 20,2025,female,1.0
Габрово,20 - 24,2010,male,4.0
Габрово,20 - 24,2010,female,12.0
Габрово,20 - 24,2011,male,1.0
Габрово,20 - 24,2011,female,7.0
Габрово,20 - 24,2012,male,7.0
Габрово,20 - 24,2012,female,21.0
Габрово,20 - 24,2013,male,1.0
Габрово,20 - 24,2013,female,5.0
Габрово,20 - 24,2014,male,1.0
Габрово,20 - 24,2014,female,10.0
Габрово,20 - 24,2015,male,2.0
Габрово,20 - 24,2015,female,7.0
Габрово,20 - 24,2016,male,1.0
Габрово,20 - 24,2016,female,1.0
Габрово,20 - 24,2017,male,1.0
Габрово,20 - 24,2017,female,6.0
Габрово,20 - 24,2018,male,1.0
Габрово,20 - 24,2018,female,5.0
Габрово,20 - 24,2019,male,4.0
Габрово,20 - 24,2019,female,10.0
Габрово,20 - 24,2020,male,2.0
Габрово,20 - 24,2020,female,6.0
Габрово,20 - 24,2021,male,4.0
Габрово,20 - 24,2021,female,6.0
Габрово,20 - 24,2022,male,
Габрово,20 - 24,2022,female,6.0
Габрово,20 - 24,2023,male,2.0
Габрово,20 - 24,2023,female,9.0
Габрово,20 - 24,2024,male,2.0
Габрово,20 - 24,2024,female,8.0
Габрово,20 - 24,2025,male,1.0
Габрово,20 - 24,2025,female,5.0
Габрово,25 - 29,2010,male,13.0
Габрово,25 - 29,2010,female,30.0
Габрово,25 - 29,2011,male,10.0
Габрово,25 - 29,2011,female,27.0
Габрово,25 - 29,2012,male,29.0
Габрово,25 - 29,2012,female,53.0
Габрово,25 - 29,2013,male,8.0
Габрово,25 - 29,2013,female,17.0
Габрово,25 - 29,2014,male,14.0
Габрово,25 - 29,2014,female,26.0
Габрово,25 - 29,2015,male,13.0
Габрово,25 - 29,2015,female,22.0
Габрово,25 - 29,2016,male,7.0
Габрово,25 - 29,2016,female,21.0
Габрово,25 - 29,2017,male,4.0
Габрово,25 - 29,2017,female,14.0
Габрово,25 - 29,2018,male,8.0
Габрово,25 - 29,2018,female,16.0
Габрово,25 - 29,2019,male,9.0
Габрово,25 - 29,2019,female,13.0
Габрово,25 - 29,2020,male,7.0
Габрово,25 - 29,2020,female,4.0
Габрово,25 - 29,2021,male,5.0
Габрово,25 - 29,2021,female,7.0
Габрово,25 - 29,2022,male,14.0
Габрово,25 - 29,2022,female,14.0
Габрово,25 - 29,2023,male,11.0
Габрово,25 - 29,2023,female,9.0
Габрово,25 - 29,2024,male,4.0
Габрово,25 - 29,2024,female,10.0
Габрово,25 - 29,2025,male,8.0
Габрово,25 - 29,2025,female,8.0
Габрово,30 - 34,2010,male,30.0
Габрово,30 - 34,2010,female,33.0
Габрово,30 - 34,2011,male,31.0
Габрово,30 - 34,2011,female,38.0
Габрово,30 - 34,2012,male,55.0
Габрово,30 - 34,2012,female,61.0
Габрово,30 - 34,2013,male,14.0
Габрово,30 - 34,2013,female,33.0
Габрово,30 - 34,2014,male,27.0
Габрово,30 - 34,2014,female,33.0
Габрово,30 - 34,2015,male,22.0
Габрово,30 - 34,2015,female,16.0
Габрово,30 - 34,2016,male,18.0
Габрово,30 - 34,2016,female,25.0
Габрово,30 - 34,2017,male,16.0
Габрово,30 - 34,2017,female,23.0
Габрово,30 - 34,2018,male,17.0
Габрово,30 - 34,2018,female,19.0
Габрово,30 - 34,2019,male,17.0
Габрово,30 - 34,2019,female,23.0
Габрово,30 - 34,2020,male,9.0
Габрово,30 - 34,2020,female,23.0
Габрово,30 - 34,2021,male,13.0
Габрово,30 - 34,2021,female,13.0
Габрово,30 - 34,2022,male,15.0
Габрово,30 - 34,2022,female,15.0
Габрово,30 - 34,2023,male,16.0
Габрово,30 - 34,2023,female,25.0
Габрово,30 - 34,2024,male,9.0
Габрово,30 - 34,2024,female,8.0
Габрово,30 - 34,2025,male,8.0
Габрово,30 - 34,2025,female,13.0
Габрово,35 - 39,2010,male,35.0
Габрово,35 - 39,2010,female,36.0
Габрово,35 - 39,2011,male,40.0
Габрово,35 - 39,2011,female,43.0
Габрово,35 - 39,2012,male,60.0
Габрово,35 - 39,2012,female,63.0
Габрово,35 - 39,2013,male,40.0
Габрово,35 - 39,2013,female,49.0
Габрово,35 - 39,2014,male,42.0
Габрово,35 - 39,2014,female,45.0
Габрово,35 - 39,2015,male,24.0
Габрово,35 - 39,2015,female,32.0
Габрово,35 - 39,2016,male,30.0
Габрово,35 - 39,2016,female,30.0
Габрово,35 - 39,2017,male,23.0
Габрово,35 - 39,2017,female,24.0
Габрово,35 - 39,2018,male,22.0
Габрово,35 - 39,2018,female,27.0
Габрово,35 - 39,2019,male,20.0
Габрово,35 - 39,2019,female,26.0
Габрово,35 - 39,2020,male,16.0
Габрово,35 - 39,2020,female,23.0
Габрово,35 - 39,2021,male,11.0
Габрово,35 - 39,2021,female,24.0
Габрово,35 - 39,2022,male,14.0
Габрово,35 - 39,2022,female,23.0
Габрово,35 - 39,2023,male,19.0
Габрово,35 - 39,2023,female,22.0
Габрово,35 - 39,2024,male,16.0
Габрово,35 - 39,2024,female,15.0
Габрово,35 - 39,2025,male,13.0
Габрово,35 - 39,2025,female,14.0
Габрово,40 - 49,2010,male,63.0
Габрово,40 - 49,2010,female,53.0
Габрово,40 - 49,2011,male,67.0
Габрово,40 - 49,2011,female,45.0
Габрово,40 - 49,2012,male,75.0
Габрово,40 - 49,2012,female,39.0
Габрово,40 - 49,2013,male,75.0
Габрово,40 - 49,2013,female,48.0
Габрово,40 - 49,2014,male,68.0
Габрово,40 - 49,2014,female,60.0
Габрово,40 - 49,2015,male,58.0
Габрово,40 - 49,2015,female,61.0
Габрово,40 - 49,2016,male,56.0
Габрово,40 - 49,2016,female,59.0
Габрово,40 - 49,2017,male,76.0
Габрово,40 - 49,2017,female,61.0
Габрово,40 - 49,2018,male,67.0
Габрово,40 - 49,2018,female,65.0
Габрово,40 - 49,2019,male,66.0
Габрово,40 - 49,2019,female,66.0
Габрово,40 - 49,2020,male,58.0
Габрово,40 - 49,2020,female,51.0
Габрово,40 - 49,2021,male,66.0
Габрово,40 - 49,2021,female,62.0
Габрово,40 - 49,2022,male,45.0
Габрово,40 - 49,2022,female,45.0
Габрово,40 - 49,2023,male,40.0
Габрово,40 - 49,2023,female,35.0
Габрово,40 - 49,2024,male,25.0
Габрово,40 - 49,2024,female,36.0
Габрово,40 - 49,2025,male,27.0
Габрово,40 - 49,2025,female,28.0
Габрово,50 - 59,2010,male,30.0
Габрово,50 - 59,2010,female,17.0
Габрово,50 - 59,2011,male,23.0
Габрово,50 - 59,2011,female,19.0
Габрово,50 - 59,2012,male,31.0
Габрово,50 - 59,2012,female,24.0
Габрово,50 - 59,2013,male,33.0
Габрово,50 - 59,2013,female,23.0
Габрово,50 - 59,2014,male,32.0
Габрово,50 - 59,2014,female,17.0
Габрово,50 - 59,2015,male,41.0
Габрово,50 - 59,2015,female,29.0
Габрово,50 - 59,2016,male,34.0
Габрово,50 - 59,2016,female,14.0
Габрово,50 - 59,2017,male,33.0
Габрово,50 - 59,2017,female,33.0
Габрово,50 - 59,2018,male,43.0
Габрово,50 - 59,2018,female,42.0
Габрово,50 - 59,2019,male,49.0
Габрово,50 - 59,2019,female,34.0
Габрово,50 - 59,2020,male,31.0
Габрово,50 - 59,2020,female,20.0
Габрово,50 - 59,2021,male,37.0
Габрово,50 - 59,2021,female,27.0
Габрово,50 - 59,2022,male,32.0
Габрово,50 - 59,2022,female,27.0
Габрово,50 - 59,2023,male,22.0
Габрово,50 - 59,2023,female,15.0
Габрово,50 - 59,2024,male,39.0
Габрово,50 - 59,2024,female,27.0
Габрово,50 - 59,2025,male,35.0
Габрово,50 - 59,2025,female,29.0
Габрово,60 +,2010,male,12.0
Габрово,60 +,2010,female,6.0
Габрово,60 +,2011,male,11.0
Габрово,60 +,2011,female,4.0
Габрово,60 +,2012,male,17.0
Габрово,60 +,2012,female,13.0
Габрово,60 +,2013,male,12.0
Габрово,60 +,2013,female,8.0
Габрово,60 +,2014,male,14.0
Габрово,60 +,2014,female,8.0
Габрово,60 +,2015,male,11.0
Габрово,60 +,2015,female,4.0
Габрово,60 +,2016,male,19.0
Габрово,60 +,2016,female,15.0
Габрово,60 +,2017,male,13.0
Габрово,60 +,2017,female,4.0
Габрово,60 +,2018,male,27.0
Габрово,60 +,2018,female,11.0
Габрово,60 +,2019,male,13.0
Габрово,60 +,2019,female,6.0
Габрово,60 +,2020,male,13.0
Габрово,60 +,2020,female,9.0
Габрово,60 +,2021,male,14.0
Габрово,60 +,2021,female,11.0
Габрово,60 +,2022,male,17.0
Габрово,60 +,2022,female,7.0
Габрово,60 +,2023,male,17.0
Габрово,60 +,2023,female,12.0
Габрово,60 +,2024,male,24.0
Габрово,60 +,2024,female,14.0
Габрово,60 +,2025,male,18.0
Габрово,60 +,2025,female,12.0
Добрич,Под 20,2011,male,
Добрич,Под 20,2011,female,1.0
Добрич,Под 20,2012,male,2.0
Добрич,Под 20,2012,female,2.0
Добрич,Под 20,2013,male,
Добрич,Под 20,2013,female,1.0
Добрич,Под 20,2014,male,
Добрич,Под 20,2014,female,2.0
Добрич,Под 20,2016,male,1.0
Добрич,Под 20,2016,female,
Добрич,Под 20,2017,male,
Добрич,Под 20,2017,female,2.0
Добрич,Под 20,2018,male,
Добрич,Под 20,2018,female,3.0
Добрич,Под 20,2019,male,
Добрич,Под 20,2019,female,5.0
Добрич,Под 20,2020,male,
Добрич,Под 20,2020,female,6.0
Добрич,Под 20,2022,male,
Добрич,Под 20,2022,female,2.0
Добрич,Под 20,2023,male,
Добрич,Под 20,2023,female,2.0
Добрич,Под 20,2024,male,
Добрич,Под 20,2024,female,3.0
Добрич,Под 20,2025,male,
Добрич,Под 20,2025,female,2.0
Добрич,20 - 24,2010,male,8.0
Добрич,20 - 24,2010,female,16.0
Добрич,20 - 24,2011,male,3.0
Добрич,20 - 24,2011,female,10.0
Добрич,20 - 24,2012,male,13.0
Добрич,20 - 24,2012,female,36.0
Добрич,20 - 24,2013,male,2.0
Добрич,20 - 24,2013,female,17.0
Добрич,20 - 24,2014,male,5.0
Добрич,20 - 24,2014,female,10.0
Добрич,20 - 24,2015,male,3.0
Добрич,20 - 24,2015,female,7.0
Добрич,20 - 24,2016,male,4.0
Добрич,20 - 24,2016,female,6.0
Добрич,20 - 24,2017,male,8.0
Добрич,20 - 24,2017,female,10.0
Добрич,20 - 24,2018,male,4.0
Добрич,20 - 24,2018,female,13.0
Добрич,20 - 24,2019,male,8.0
Добрич,20 - 24,2019,female,13.0
Добрич,20 - 24,2020,male,13.0
Добрич,20 - 24,2020,female,25.0
Добрич,20 - 24,2021,male,12.0
Добрич,20 - 24,2021,female,17.0
Добрич,20 - 24,2022,male,9.0
Добрич,20 - 24,2022,female,20.0
Добрич,20 - 24,2023,male,6.0
Добрич,20 - 24,2023,female,12.0
Добрич,20 - 24,2024,male,7.0
Добрич,20 - 24,2024,female,13.0
Добрич,20 - 24,2025,male,8.0
Добрич,20 - 24,2025,female,11.0
Добрич,25 - 29,2010,male,25.0
Добрич,25 - 29,2010,female,51.0
Добрич,25 - 29,2011,male,31.0
Добрич,25 - 29,2011,female,42.0
Добрич,25 - 29,2012,male,40.0
Добрич,25 - 29,2012,female,61.0
Добрич,25 - 29,2013,male,26.0
Добрич,25 - 29,2013,female,27.0
Добрич,25 - 29,2014,male,9.0
Добрич,25 - 29,2014,female,20.0
Добрич,25 - 29,2015,male,15.0
Добрич,25 - 29,2015,female,29.0
Добрич,25 - 29,2016,male,14.0
Добрич,25 - 29,2016,female,23.0
Добрич,25 - 29,2017,male,4.0
Добрич,25 - 29,2017,female,18.0
Добрич,25 - 29,2018,male,17.0
Добрич,25 - 29,2018,female,24.0
Добрич,25 - 29,2019,male,17.0
Добрич,25 - 29,2019,female,23.0
Добрич,25 - 29,2020,male,18.0
Добрич,25 - 29,2020,female,21.0
Добрич,25 - 29,2021,male,11.0
Добрич,25 - 29,2021,female,27.0
Добрич,25 - 29,2022,male,25.0
Добрич,25 - 29,2022,female,31.0
Добрич,25 - 29,2023,male,11.0
Добрич,25 - 29,2023,female,16.0
Добрич,25 - 29,2024,male,15.0
Добрич,25 - 29,2024,female,19.0
Добрич,25 - 29,2025,male,14.0
Добрич,25 - 29,2025,female,18.0
Добрич,30 - 34,2010,male,53.0
Добрич,30 - 34,2010,female,64.0
Добрич,30 - 34,2011,male,40.0
Добрич,30 - 34,2011,female,62.0
Добрич,30 - 34,2012,male,44.0
Добрич,30 - 34,2012,female,47.0
Добрич,30 - 34,2013,male,28.0
Добрич,30 - 34,2013,female,55.0
Добрич,30 - 34,2014,male,31.0
Добрич,30 - 34,2014,female,46.0
Добрич,30 - 34,2015,male,28.0
Добрич,30 - 34,2015,female,42.0
Добрич,30 - 34,2016,male,20.0
Добрич,30 - 34,2016,female,30.0
Добрич,30 - 34,2017,male,33.0
Добрич,30 - 34,2017,female,44.0
Добрич,30 - 34,2018,male,27.0
Добрич,30 - 34,2018,female,39.0
Добрич,30 - 34,2019,male,31.0
Добрич,30 - 34,2019,female,42.0
Добрич,30 - 34,2020,male,28.0
Добрич,30 - 34,2020,female,35.0
Добрич,30 - 34,2021,male,21.0
Добрич,30 - 34,2021,female,25.0
Добрич,30 - 34,2022,male,33.0
Добрич,30 - 34,2022,female,37.0
Добрич,30 - 34,2023,male,21.0
Добрич,30 - 34,2023,female,28.0
Добрич,30 - 34,2024,male,26.0
Добрич,30 - 34,2024,female,26.0
Добрич,30 - 34,2025,male,18.0
Добрич,30 - 34,2025,female,29.0
Добрич,35 - 39,2010,male,52.0
Добрич,35 - 39,2010,female,69.0
Добрич,35 - 39,2011,male,53.0
Добрич,35 - 39,2011,female,59.0
Добрич,35 - 39,2012,male,51.0
Добрич,35 - 39,2012,female,58.0
Добрич,35 - 39,2013,male,48.0
Добрич,35 - 39,2013,female,59.0
Добрич,35 - 39,2014,male,51.0
Добрич,35 - 39,2014,female,61.0
Добрич,35 - 39,2015,male,38.0
Добрич,35 - 39,2015,female,48.0
Добрич,35 - 39,2016,male,30.0
Добрич,35 - 39,2016,female,43.0
Добрич,35 - 39,2017,male,31.0
Добрич,35 - 39,2017,female,42.0
Добрич,35 - 39,2018,male,40.0
Добрич,35 - 39,2018,female,34.0
Добрич,35 - 39,2019,male,41.0
Добрич,35 - 39,2019,female,52.0
Добрич,35 - 39,2020,male,37.0
Добрич,35 - 39,2020,female,46.0
Добрич,35 - 39,2021,male,31.0
Добрич,35 - 39,2021,female,32.0
Добрич,35 - 39,2022,male,39.0
Добрич,35 - 39,2022,female,47.0
Добрич,35 - 39,2023,male,31.0
Добрич,35 - 39,2023,female,32.0
Добрич,35 - 39,2024,male,15.0
Добрич,35 - 39,2024,female,19.0
Добрич,35 - 39,2025,male,29.0
Добрич,35 - 39,2025,female,32.0
Добрич,40 - 49,2010,male,115.0
Добрич,40 - 49,2010,female,74.0
Добрич,40 - 49,2011,male,100.0
Добрич,40 - 49,2011,female,72.0
Добрич,40 - 49,2012,male,129.0
Добрич,40 - 49,2012,female,94.0
Добрич,40 - 49,2013,male,111.0
Добрич,40 - 49,2013,female,88.0
Добрич,40 - 49,2014,male,101.0
Добрич,40 - 49,2014,female,80.0
Добрич,40 - 49,2015,male,89.0
Добрич,40 - 49,2015,female,80.0
Добрич,40 - 49,2016,male,109.0
Добрич,40 - 49,2016,female,96.0
Добрич,40 - 49,2017,male,116.0
Добрич,40 - 49,2017,female,95.0
Добрич,40 - 49,2018,male,83.0
Добрич,40 - 49,2018,female,78.0
Добрич,40 - 49,2019,male,97.0
Добрич,40 - 49,2019,female,91.0
Добрич,40 - 49,2020,male,83.0
Добрич,40 - 49,2020,female,74.0
Добрич,40 - 49,2021,male,88.0
Добрич,40 - 49,2021,female,83.0
Добрич,40 - 49,2022,male,81.0
Добрич,40 - 49,2022,female,67.0
Добрич,40 - 49,2023,male,61.0
Добрич,40 - 49,2023,female,64.0
Добрич,40 - 49,2024,male,63.0
Добрич,40 - 49,2024,female,59.0
Добрич,40 - 49,2025,male,53.0
Добрич,40 - 49,2025,female,54.0
Добрич,50 - 59,2010,male,39.0
Добрич,50 - 59,2010,female,25.0
Добрич,50 - 59,2011,male,46.0
Добрич,50 - 59,2011,female,36.0
Добрич,50 - 59,2012,male,35.0
Добрич,50 - 59,2012,female,24.0
Добрич,50 - 59,2013,male,54.0
Добрич,50 - 59,2013,female,31.0
Добрич,50 - 59,2014,male,37.0
Добрич,50 - 59,2014,female,20.0
Добрич,50 - 59,2015,male,60.0
Добрич,50 - 59,2015,female,37.0
Добрич,50 - 59,2016,male,47.0
Добрич,50 - 59,2016,female,40.0
Добрич,50 - 59,2017,male,52.0
Добрич,50 - 59,2017,female,41.0
Добрич,50 - 59,2018,male,49.0
Добрич,50 - 59,2018,female,37.0
Добрич,50 - 59,2019,male,63.0
Добрич,50 - 59,2019,female,42.0
Добрич,50 - 59,2020,male,62.0
Добрич,50 - 59,2020,female,43.0
Добрич,50 - 59,2021,male,70.0
Добрич,50 - 59,2021,female,56.0
Добрич,50 - 59,2022,male,61.0
Добрич,50 - 59,2022,female,57.0
Добрич,50 - 59,2023,male,56.0
Добрич,50 - 59,2023,female,37.0
Добрич,50 - 59,2024,male,52.0
Добрич,50 - 59,2024,female,52.0
Добрич,50 - 59,2025,male,57.0
Добрич,50 - 59,2025,female,42.0
Добрич,60 +,2010,male,13.0
Добрич,60 +,2010,female,6.0
Добрич,60 +,2011,male,9.0
Добрич,60 +,2011,female,
Добрич,60 +,2012,male,13.0
Добрич,60 +,2012,female,5.0
Добрич,60 +,2013,male,11.0
Добрич,60 +,2013,female,2.0
Добрич,60 +,2014,male,12.0
Добрич,60 +,2014,female,7.0
Добрич,60 +,2015,male,14.0
Добрич,60 +,2015,female,4.0
Добрич,60 +,2016,male,22.0
Добрич,60 +,2016,female,9.0
Добрич,60 +,2017,male,19.0
Добрич,60 +,2017,female,11.0
Добрич,60 +,2018,male,15.0
Добрич,60 +,2018,female,7.0
Добрич,60 +,2019,male,29.0
Добрич,60 +,2019,female,18.0
Добрич,60 +,2020,male,23.0
Добрич,60 +,2020,female,14.0
Добрич,60 +,2021,male,19.0
Добрич,60 +,2021,female,12.0
Добрич,60 +,2022,male,28.0
Добрич,60 +,2022,female,15.0
Добрич,60 +,2023,male,11.0
Добрич,60 +,2023,female,6.0
Добрич,60 +,2024,male,29.0
Добрич,60 +,2024,female,16.0
Добрич,60 +,2025,male,21.0
Добрич,60 +,2025,female,12.0
Кърджали,Под 20,2011,male,
Кърджали,Под 20,2011,female,1.0
Кърджали,Под 20,2012,male,
Кърджали,Под 20,2012,female,1.0
Кърджали,Под 20,2015,male,
Кърджали,Под 20,2015,female,1.0
Кърджали,Под 20,2016,male,
Кърджали,Под 20,2016,female,1.0
Кърджали,Под 20,2017,male,
Кърджали,Под 20,2017,female,1.0
Кърджали,Под 20,2018,male,
Кърджали,Под 20,2018,female,1.0
Кърджали,Под 20,2019,male,
Кърджали,Под 20,2019,female,2.0
Кърджали,Под 20,2020,male,
Кърджали,Под 20,2020,female,2.0
Кърджали,Под 20,2021,male,2.0
Кърджали,Под 20,2021,female,4.0
Кърджали,Под 20,2023,male,
Кърджали,Под 20,2023,female,1.0
Кърджали,Под 20,2024,male,
Кърджали,Под 20,2024,female,3.0
Кърджали,Под 20,2025,male,
Кърджали,Под 20,2025,female,1.0
Кърджали,20 - 24,2010,male,5.0
Кърджали,20 - 24,2010,female,11.0
Кърджали,20 - 24,2011,male,1.0
Кърджали,20 - 24,2011,female,14.0
Кърджали,20 - 24,2012,male,4.0
Кърджали,20 - 24,2012,female,12.0
Кърджали,20 - 24,2013,male,3.0
Кърджали,20 - 24,2013,female,9.0
Кърджали,20 - 24,2014,male,2.0
Кърджали,20 - 24,2014,female,8.0
Кърджали,20 - 24,2015,male,4.0
Кърджали,20 - 24,2015,female,14.0
Кърджали,20 - 24,2016,male,4.0
